run_id,query,source_api,source_id,doi,title,year,authors,type,abstract,landing_url,pdf_url,license,oa_status,ontology_score,provisional_score,automatic_signal,decision,decision_reason,citation_relation
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4411673851,https://doi.org/10.1145/3744750,Data Has Entered the Chat: How Data Workers Conduct Exploratory Visual Analytic Conversations with GenAI Agents,2025,,article,,https://doi.org/10.1145/3744750,,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4398217844,https://doi.org/10.1007/978-3-031-60615-1_4,Optimizing Conversational Commerce Involving Multilingual Consumers Through Large Language Models’ Natural Language Understanding Abilities,2024,,conference-paper,,https://doi.org/10.1007/978-3-031-60615-1_4,,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4413427165,https://doi.org/10.1080/10941665.2025.2548855,Effect of interaction type and social playfulness on AI recommendation adoption,2025,,article,,https://doi.org/10.1080/10941665.2025.2548855,,,,2,5,termos=6; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4402571890,https://doi.org/10.1109/innocomp63224.2024.00028,Understanding customer service chatbot user experience: An experimental study of chatbot interaction design,2024,,conference-paper,,https://doi.org/10.1109/innocomp63224.2024.00028,,,,2,5,termos=10; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4413222958,https://doi.org/10.1007/s10746-025-09809-x,The (Ir)relevance of Ethnomethodology and Conversation Analysis for Technology Companies: Incommensurability in Action,2025,,article,,https://doi.org/10.1007/s10746-025-09809-x,https://link.springer.com/content/pdf/10.1007/s10746-025-09809-x.pdf,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4295955467,https://doi.org/10.1145/3543829.3543833,Cross-Modal Repair: Gaze and Speech Interaction for List Advancement,2022,,conference-paper,,https://doi.org/10.1145/3543829.3543833,https://dl.acm.org/doi/pdf/10.1145/3543829.3543833,,,2,5,termos=7; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4386462308,https://doi.org/10.54692/lgurjcsit.2023.0702430,A Conversational Interface Agent for the Export Business Acceleration: A Systematic Review,2023,,review,,https://doi.org/10.54692/lgurjcsit.2023.0702430,https://lgurjcsit.lgu.edu.pk/index.php/lgurjcsit/article/download/430/242,,,2,5,termos=6; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4388037652,https://doi.org/10.1109/icsess58500.2023.10293029,Assistant Solutions in Software Engineering: A Systematic Literature Review,2023,,review,,https://doi.org/10.1109/icsess58500.2023.10293029,,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W3095330119,https://doi.org/10.1145/3383668.3419913,Euphonia,2020,,conference-paper,,https://doi.org/10.1145/3383668.3419913,https://discovery.dundee.ac.uk/files/52328607/Euphonia_Clark_et_al.pdf,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W3210746333,https://doi.org/10.47989/kpdc127,Practical applications of naturalistic inquiry in intercultural education,2021,,article,,https://doi.org/10.47989/kpdc127,https://journals.hb.se/jphe/article/download/127/182,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4285246543,https://doi.org/10.1007/978-3-031-08473-7_12,Metric Learning and Adaptive Boundary for Out-of-Domain Detection,2022,,conference-paper,,https://doi.org/10.1007/978-3-031-08473-7_12,,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W3185111952,https://doi.org/10.1145/3469595.3469622,Discourse Analysis in Voice User Interface Research,2021,,conference-paper,,https://doi.org/10.1145/3469595.3469622,,,,2,5,termos=6; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W3201823786,,ConvEx-DS: A Dataset for Conversational Explanations in Recommender Systems.,2021,,conference-paper,,http://ceur-ws.org/Vol-2948/paper1.pdf,,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4391694400,https://doi.org/10.36227/techrxiv.170751714.46556037/v1,AI (Artificial Intelligence) in Daily Life,2024,,preprint,,https://doi.org/10.36227/techrxiv.170751714.46556037/v1,https://www.techrxiv.org/doi/pdf/10.36227/techrxiv.170751714.46556037,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4400117248,https://doi.org/10.2196/preprints.50295,Resilient Artificial Intelligence in Health: Synthesis and Research Agenda Toward Next-Generation Trustworthy Clinical Decision Support (Preprint),2023,,preprint,,https://doi.org/10.2196/preprints.50295,,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4233794173,https://doi.org/10.4018/978-1-7998-3946-0.ch004,"Orientation, Functions, Navigation, and Experiences",2020,,book-chapter,,https://doi.org/10.4018/978-1-7998-3946-0.ch004,,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4362504151,https://doi.org/10.2196/preprints.43135,Evaluating User Experience With a Chatbot Designed as a Public Health Response to the COVID-19 Pandemic in Brazil: Mixed Methods Study (Preprint),2022,,preprint,,https://doi.org/10.2196/preprints.43135,,,,2,5,termos=8; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4398217966,https://doi.org/10.1007/978-3-031-60615-1_3,A Proposal to Extend the Modeling Language for Interaction as Conversation for the Design of Conversational Agents,2024,,conference-paper,,https://doi.org/10.1007/978-3-031-60615-1_3,,,,2,5,termos=8; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4401475598,https://doi.org/10.9728/dcs.2024.25.7.1689,"Effectiveness of Workplace Explainable Artificial Intelligence Chatbots Utilizing Extensible User Interface: Focusing on Mind Perception, Service Interest, and Job Efficacy",2024,,article,,http://dx.doi.org/10.9728/dcs.2024.25.7.1689,,,,2,5,termos=10; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W7164551179,https://doi.org/10.1145/3820655,Everything Counts: The Managed Omnirelevance of Speech in Human–Voice Agent Interaction,2026,,article,,https://doi.org/10.1145/3820655,https://arxiv.org/pdf/2510.22610,,,2,5,termos=6; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W3203393885,https://doi.org/10.1145/3467963,Towards Augmented Reality Driven Human-City Interaction: Current Research on Mobile Headsets and Future Challenges,2021,,article,,https://doi.org/10.1145/3467963,https://oulurepo.oulu.fi/bitstream/10024/29725/1/nbnfi-fe2021111555106.pdf,,,2,5,termos=6; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4221158799,https://doi.org/10.1145/3491102.3517525,Polite or Direct? Conversation Design of a Smart Display for Older Adults Based on Politeness Theory,2022,,conference-paper,,https://doi.org/10.1145/3491102.3517525,,,,2,5,termos=5; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W3185973438,https://doi.org/10.1145/3469595.3469625,Recipient Design for Conversational Agents: Tailoring Agent’s Utterance to User’s Knowledge,2021,,conference-paper,,https://doi.org/10.1145/3469595.3469625,,,,2,5,termos=6; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W3015588689,https://doi.org/10.1145/3411764.3445579,"Designers Characterize Naturalness in Voice User Interfaces: Their Goals, Practices, and Challenges",2021,,conference-paper,,https://doi.org/10.1145/3411764.3445579,,,,2,5,termos=6; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W3173265384,https://doi.org/10.1145/3461778.3462125,User Expectations of Conversational Chatbots Based on Online Reviews,2021,,conference-paper,,https://doi.org/10.1145/3461778.3462125,,,,2,5,termos=8; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4324133352,https://doi.org/10.1515/icom-2022-0042,Fridolin: participatory design and evaluation of a nutrition chatbot for older adults,2023,,article,,https://doi.org/10.1515/icom-2022-0042,https://www.degruyter.com/document/doi/10.1515/icom-2022-0042/pdf,,,2,5,termos=7; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4391183940,https://doi.org/10.1145/3638067.3638068,Investigating politeness strategies in chatbots through the lens of Conversation Analysis,2023,,conference-paper,,https://doi.org/10.1145/3638067.3638068,https://dl.acm.org/doi/pdf/10.1145/3638067.3638068,,,2,5,termos=8; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4229065495,https://doi.org/10.1145/3477314.3507255,Automating the measurement of heterogeneous chatbot designs,2022,,conference-paper,,https://doi.org/10.1145/3477314.3507255,https://repositorio.uam.es/bitstream/10486/711653/1/automating_ca%c3%b1izares_SAC_2022.pdf,,,2,5,termos=7; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4285155758,https://doi.org/10.1007/978-3-031-09917-5_26,Supporting Natural Language Interaction with the Web,2022,,conference-paper,,https://doi.org/10.1007/978-3-031-09917-5_26,,,,2,5,termos=6; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4295955345,https://doi.org/10.1145/3543829.3544516,A Conversational User Interface for Instructional Maintenance Reports,2022,,conference-paper,,https://doi.org/10.1145/3543829.3544516,https://dl.acm.org/doi/pdf/10.1145/3543829.3544516,,,2,5,termos=6; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4295955266,https://doi.org/10.1145/3543829.3544524,Unifying Recommender Systems and Conversational User Interfaces,2022,,conference-paper,,https://doi.org/10.1145/3543829.3544524,https://dl.acm.org/doi/pdf/10.1145/3543829.3544524,,,2,5,termos=7; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4385255923,https://doi.org/10.1007/978-981-99-0293-4_50,A Conceptual Framework for Conversational Human-AI Interaction Design (CHAI),2023,,conference-paper,,https://doi.org/10.1007/978-981-99-0293-4_50,,,,2,5,termos=6; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4388993527,https://doi.org/10.1007/978-3-031-48038-6_6,Enhancing the Natural Conversation Experience Through Conversation Analysis – A Design Method,2023,,conference-paper,,https://doi.org/10.1007/978-3-031-48038-6_6,,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4313011737,https://doi.org/10.1145/3514197.3549641,Towards a comprehensive repair framework for human-chatbot interaction,2022,,conference-paper,,https://doi.org/10.1145/3514197.3549641,,,,2,5,termos=9; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4379232902,https://doi.org/10.55612/s-5002-055-007,Lessons Learned from Modeling the Interaction with Conversational Agents,2023,,article,,https://doi.org/10.55612/s-5002-055-007,,,,2,5,termos=8; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4388983878,https://doi.org/10.1007/978-3-031-48306-6_32,And How Enjoyable? Converting a User Experience Evaluation Questionnaire into a Voice Conversation,2023,,conference-paper,,https://doi.org/10.1007/978-3-031-48306-6_32,,,,2,5,termos=6; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4383616568,https://doi.org/10.1007/978-3-031-35927-9_13,Model to Design Affective Conversational Interfaces to Support the Mental Health,2023,,conference-paper,,https://doi.org/10.1007/978-3-031-35927-9_13,,,,2,5,termos=7; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4386179038,https://doi.org/10.1007/978-3-031-42293-5_11,Digital Modeling for Everyone: Exploring How Novices Approach Voice-Based 3D Modeling,2023,,conference-paper,,https://doi.org/10.1007/978-3-031-42293-5_11,,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4285208130,https://doi.org/10.1007/978-3-031-05434-1_9,Artificial Speech is Culture:,2022,,conference-paper,,https://doi.org/10.1007/978-3-031-05434-1_9,,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4312368910,https://doi.org/10.1007/978-981-19-5538-9_14,SUPPLE: A Dialogue Management Approach Based on Conversation Patterns,2022,,book-chapter,,https://doi.org/10.1007/978-981-19-5538-9_14,,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4301186267,https://doi.org/10.2196/preprints.43052,A Mental Health and Well-Being Chatbot: User Event Log Analysis (Preprint),2022,,preprint,,https://doi.org/10.2196/preprints.43052,,,,2,5,termos=6; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4399716529,https://doi.org/10.1007/978-3-031-61351-7_4,Conversations in the Cloud: Crafting Harmony in AliCloud Computing Interaction Design,2024,,conference-paper,,https://doi.org/10.1007/978-3-031-61351-7_4,,,,2,5,termos=6; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4401235352,https://doi.org/10.1007/978-3-031-66336-9_17,Framework to Specify Dialogues for Natural Interaction with Conversational Assistants Applied in Prompt Engineering,2024,,conference-paper,,https://doi.org/10.1007/978-3-031-66336-9_17,,,,2,5,termos=6; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2498260772,,Sequence Organization in Interaction: A Primer in Conversation Analysis,2007,,article,,http://bvbr.bib-bvb.de:8991/F?func=service&amp;doc_library=BVB01&amp;doc_number=015563139&amp;line_number=0001&amp;func_code=DB_RECORDS&amp;service_type=MEDIA,,,,2,5,termos=6; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2942671448,https://doi.org/10.1145/3304087,Conversational UX Design: A Practitioner's Guide to the Natural Conversation Framework,2019,,book,,https://doi.org/10.1145/3304087,,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4321854307,https://doi.org/10.1145/3544548.3581273,Understanding Collaborative Practices and Tools of Professional UX Practitioners in Software Organizations,2023,,conference-paper,,https://doi.org/10.1145/3544548.3581273,https://dl.acm.org/doi/pdf/10.1145/3544548.3581273,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4406975180,https://doi.org/10.1145/3708359.3712089,Controlling AI Agent Participation in Group Conversations: A Human-Centered Approach,2025,,conference-paper,,https://doi.org/10.1145/3708359.3712089,,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W3185973438,https://doi.org/10.1145/3469595.3469625,Recipient Design for Conversational Agents: Tailoring Agent’s Utterance to User’s Knowledge,2021,,conference-paper,,https://doi.org/10.1145/3469595.3469625,,,,2,5,termos=6; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4282559157,https://doi.org/10.1080/07370024.2022.2081571,The IBM natural conversation framework: a new paradigm for conversational UX design,2022,,article,,https://doi.org/10.1080/07370024.2022.2081571,,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4384520663,https://doi.org/10.1145/3571884.3597143,"Trends, Challenges and Processes in Conversational Agent Design: Exploring Practitioners’ Views through Semi-Structured Interviews",2023,,conference-paper,,https://doi.org/10.1145/3571884.3597143,https://dl.acm.org/doi/pdf/10.1145/3571884.3597143,,,2,5,termos=6; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4311610446,https://doi.org/10.1145/3575662,“It could be better. It could be much worse” : Understanding Accessibility in User Experience Practice with Implications for Industry and Education,2022,,article,,https://doi.org/10.1145/3575662,,,,2,5,termos=6; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W3128215257,https://doi.org/10.1145/3411763.3441336,Let’s Talk About CUIs: Putting Conversational User Interface Design Into Practice,2021,,conference-paper,,https://doi.org/10.1145/3411763.3441336,https://cronfa.swan.ac.uk/Record/cronfa56148,,,2,5,termos=6; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4281476990,https://doi.org/10.1007/s10664-022-10181-y,Understanding and supporting the design systems practice,2022,,article,,https://doi.org/10.1007/s10664-022-10181-y,,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4391169693,https://doi.org/10.1080/10447318.2024.2304912,Enhancing Developers Experience (DevEx) for Successful Design System Implementation,2024,,article,,https://doi.org/10.1080/10447318.2024.2304912,,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4229065495,https://doi.org/10.1145/3477314.3507255,Automating the measurement of heterogeneous chatbot designs,2022,,conference-paper,,https://doi.org/10.1145/3477314.3507255,https://repositorio.uam.es/bitstream/10486/711653/1/automating_ca%c3%b1izares_SAC_2022.pdf,,,2,5,termos=7; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4214569171,https://doi.org/10.1007/978-3-030-86165-0_23,Interactive Artificial Neural Network Model for UX Design,2022,,book-chapter,,https://doi.org/10.1007/978-3-030-86165-0_23,,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4387345017,https://doi.org/10.1145/3610189,"Form to Flow: Exploring Challenges and Roles of Conversational UX Designers in Real-world, Multi-channel Service Environments",2023,,article,,https://doi.org/10.1145/3610189,https://dl.acm.org/doi/pdf/10.1145/3610189,,,2,5,termos=5; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4402361169,https://doi.org/10.1007/s12525-024-00725-z,Certified data chats for future used car markets,2024,,article,,https://doi.org/10.1007/s12525-024-00725-z,https://link.springer.com/content/pdf/10.1007/s12525-024-00725-z.pdf,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4403448602,https://doi.org/10.5753/ihc_estendido.2024.241401,Aprimorando a Experiência dos Desenvolvedores (DevEx) para a Implementação Bem-Sucedida de um Design System,2024,,conference-paper,,https://doi.org/10.5753/ihc_estendido.2024.241401,https://sol.sbc.org.br/index.php/ihc_estendido/article/download/30673/30476,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4214777982,https://doi.org/10.1007/978-3-030-96293-7_5,Design Systems Implementation for Digital Transformation: A Case Study,2022,,conference-paper,,https://doi.org/10.1007/978-3-030-96293-7_5,,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4285208130,https://doi.org/10.1007/978-3-031-05434-1_9,Artificial Speech is Culture:,2022,,conference-paper,,https://doi.org/10.1007/978-3-031-05434-1_9,,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W7204073157,https://doi.org/10.70315/uloap.ulirs.2026.0303007,"Evolution of Design Systems as a Tool for Ensuring Scalability of Digital Products: Analysis of the Impact of Architectural Principles, Tokenization, and Component Modeling on Interface Consistency",2026,,article,,https://doi.org/10.70315/uloap.ulirs.2026.0303007,https://doi.org/10.70315/uloap.ulirs.2026.0303007,,,2,5,termos=6; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W263211373,https://doi.org/10.1016/c2009-0-21641-2,Computers and Conversation,1990,,book,,https://doi.org/10.1016/c2009-0-21641-2,,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W1796112755,https://doi.org/10.1162/coli_a_00258,Computational Sociolinguistics: A Survey,2016,,article,,https://doi.org/10.1162/coli_a_00258,https://www.mitpressjournals.org/doi/pdf/10.1162/COLI_a_00258,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W1996139460,https://doi.org/10.1007/s10606-014-9203-4,Interactional Order and Constructed Ways of Seeing with Touchless Imaging Systems in Surgery,2014,,article,,https://doi.org/10.1007/s10606-014-9203-4,,,,2,5,termos=6; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2004513044,https://doi.org/10.1007/s00779-011-0470-5,Design and evaluation of a smart home voice interface for the elderly: acceptability and objection aspects,2011,,article,,https://doi.org/10.1007/s00779-011-0470-5,,,,2,5,termos=6; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2057563799,https://doi.org/10.1016/j.csl.2012.02.005,Paralinguistics in speech and language—State-of-the-art and the challenge,2012,,article,,https://doi.org/10.1016/j.csl.2012.02.005,,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2404769241,https://doi.org/10.1145/2858036.2858478,Why That Nao?,2016,,conference-paper,,https://doi.org/10.1145/2858036.2858478,,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2405187948,https://doi.org/10.1145/2858036.2858288,"""Like Having a Really Bad PA""",2016,,conference-paper,,https://doi.org/10.1145/2858036.2858288,,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2510136697,https://doi.org/10.1145/2971648.2971757,"""It's like living with a friendly stranger""",2016,,conference-paper,,https://doi.org/10.1145/2971648.2971757,,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2567237851,https://doi.org/10.17639/nott.61,Conversational agent use in a café,2016,,dataset,,https://doi.org/10.17639/nott.61,,,,2,5,termos=5; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2581904482,https://doi.org/10.1145/2998181.2998298,"""Do Animals Have Accents?""",2017,,conference-paper,,https://doi.org/10.1145/2998181.2998298,,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2588101742,https://doi.org/10.1145/2998181.2998293,WoZ Way,2017,,conference-paper,,https://doi.org/10.1145/2998181.2998293,,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2588723544,https://doi.org/10.1145/3022198.3022666,Talking with Conversational Agents in Collaborative Action,2017,,conference-paper,,https://doi.org/10.1145/3022198.3022666,,,,2,5,termos=6; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
