corpus_id,title,doi,semantic_scholar_id,resolved,open_access_pdf_url,open_access_status,landing_url,retrieved_at,error
DCM-00772,BIAS 2v: An Interactive Conversational Agent for Sustainable Design Education,10.1145/3750069.3757724,af2ecb5b21781dc34fb9face7666780838c8f423,true,https://dl.acm.org/doi/pdf/10.1145/3750069.3757724,GOLD,https://www.semanticscholar.org/paper/af2ecb5b21781dc34fb9face7666780838c8f423,2026-09-01T00:53:01.841609+00:00,
DCM-00773,Logo - the modular conversational agent understanding Polish,10.1109/isda.2005.60,f7a98e3c8c64bb26283d29d60901bb799cddffbb,true,,CLOSED,https://www.semanticscholar.org/paper/f7a98e3c8c64bb26283d29d60901bb799cddffbb,2026-09-01T00:53:01.841609+00:00,
DCM-00776,Enhancing the Design of a Conversational Agent for an Ethical Interaction with Children,10.21437/iberspeech.2022-35,99ada90e53ba5e91b164b1fa2e8a921fd587e038,true,,,https://www.semanticscholar.org/paper/99ada90e53ba5e91b164b1fa2e8a921fd587e038,2026-09-01T00:53:01.841609+00:00,
DCM-00777,Conversational Agent Framework in Mathematics Education,10.5220/0013340600004557,f6c62658fd35d4820eabc9a5c14be7bea325245b,true,https://doi.org/10.5220/0013340600004557,GOLD,https://www.semanticscholar.org/paper/f6c62658fd35d4820eabc9a5c14be7bea325245b,2026-09-01T00:53:01.841609+00:00,
DCM-00779,Conversational Co-creativity with Deep Reinforcement Learning Agent in Kitchen Layout,10.1007/978-3-030-90625-2_23,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00781,Design of a Conversational Agent as an Educational Tool,10.1109/lwmoocs.2018.8534591,d05eaee66eb41baefdea184a8e83d7299adf6400,true,,CLOSED,https://www.semanticscholar.org/paper/d05eaee66eb41baefdea184a8e83d7299adf6400,2026-09-01T00:53:01.841609+00:00,
DCM-00783,Acceleration AI Ethics and the Telus GenAI Conversational Agent,10.2139/ssrn.6123637,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00787,The Design of a Trust-based Game as a Conversational Component of Interactive Environment for a Human-agent Negotiation,10.1145/3475959.3485393,0d89a2058f60f79cc105c6193a00b2d603a66f77,true,,CLOSED,https://www.semanticscholar.org/paper/0d89a2058f60f79cc105c6193a00b2d603a66f77,2026-09-01T00:53:01.841609+00:00,
DCM-00788,"Design, Implementation, and Usability Findings for aiCARE: A Conversational Agent for Mental Health Screening in Discord",10.2139/ssrn.4346205,a5a44538d25e61f878b75e33da4d60815197a168,true,https://doi.org/10.2139/ssrn.4346205,GREEN,https://www.semanticscholar.org/paper/a5a44538d25e61f878b75e33da4d60815197a168,2026-09-01T00:53:01.841609+00:00,
DCM-00791,A Conversational Artificial Intelligence Agent for a Mental Health Care App: Evaluation Study of Its Participatory Design (Preprint),10.2196/preprints.30053,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00793,Agent and conversational context modulate perceived empathy in a Human-Voice agent interaction: An fMRI study,10.31234/osf.io/4a6wg_v1,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00794,Designing and Evaluating Conversational Interfaces with Animated Characters,10.7551/mitpress/2697.003.0014,eb5ffb3deea244ea1dfe69dfea47cb242f2dd987,true,,CLOSED,https://www.semanticscholar.org/paper/eb5ffb3deea244ea1dfe69dfea47cb242f2dd987,2026-09-01T00:53:01.841609+00:00,
DCM-00795,Human Conversation as a System Framework: Designing Embodied Conversational Agents,10.7551/mitpress/2697.003.0004,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00796,Designing Conversational Systems,10.1007/979-8-8688-0110-5_2,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00798,"""May I Help You?"": Designing Embodied Conversational Agent Allies",10.7551/mitpress/2697.003.0005,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00799,Designing Conversational Agents to Address Conversational Programmers' Learning Needs and Challenges,10.1145/3632621.3671418,f33a7d14a9fa6826aead4dbd56cdc8131a55e705,true,,,https://www.semanticscholar.org/paper/f33a7d14a9fa6826aead4dbd56cdc8131a55e705,2026-09-01T00:53:01.841609+00:00,
DCM-00800,Talking to Digital Fish,10.1007/1-4020-2730-3_10,8cb0d60e0993703580785ff975ee5930628a5447,true,,CLOSED,https://www.semanticscholar.org/paper/8cb0d60e0993703580785ff975ee5930628a5447,2026-09-01T00:53:01.841609+00:00,
DCM-00803,Agentic Conversational Agents for Mental Health: Designing a Multilingual CBT Framework for Anxiety Management,10.5220/0014967700004027,d576f6027c866df577674d0a82bebbd0ace7d4d8,true,,,https://www.semanticscholar.org/paper/d576f6027c866df577674d0a82bebbd0ace7d4d8,2026-09-01T00:53:01.841609+00:00,
DCM-00807,"Embodiment and Interaction Guidelines for Designing Credible, Trustworthy Embodied Conversational Agents",10.1007/978-3-540-39396-2_50,986972cd62940e95aeba1cb1ccd6d33d124348de,true,,CLOSED,https://www.semanticscholar.org/paper/986972cd62940e95aeba1cb1ccd6d33d124348de,2026-09-01T00:53:01.841609+00:00,
DCM-00808,Measurement and Evaluation of Embodied Conversational Agents,10.7551/mitpress/2697.003.0015,aee445e1bd946c63cd3556b5fac4eecb227c3ce2,true,,CLOSED,https://www.semanticscholar.org/paper/aee445e1bd946c63cd3556b5fac4eecb227c3ce2,2026-09-01T00:53:01.841609+00:00,
DCM-00809,Conversational AI Agents for Financial Operations with Escalation-Aware Handoff Protocols: Designing Intelligent Human-AI Collaboration Systems,10.17762/ijisae.v14i1s.8190,89700ffd660a2bd81cd7db61da98a2e416bc87e0,true,https://ijisae.org/index.php/IJISAE/article/download/8190/7189,GOLD,https://www.semanticscholar.org/paper/89700ffd660a2bd81cd7db61da98a2e416bc87e0,2026-09-01T00:53:01.841609+00:00,
DCM-00811,Truth Is Beauty: Researching Embodied Conversational Agents,10.7551/mitpress/2697.003.0016,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00812,Designing the Appearance of Conversational Agents with Personality,10.1007/978-3-031-82327-5_6,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00813,Designing Inclusive Voice-Based Conversational Agents for Individuals with Intellectual Disabilities,10.1145/3803767.3803773,4e4ff47e20234822c181c27124824a3c3cc513e9,true,,,https://www.semanticscholar.org/paper/4e4ff47e20234822c181c27124824a3c3cc513e9,2026-09-01T00:53:01.841609+00:00,
DCM-00814,Understanding the Negative Aspects of User Experience in Human-likeness of Voice-based Conversational Agents,10.1145/3532106.3533528,7a0faab97df1e08277692af82f9cd5fa21f320e8,true,,CLOSED,https://www.semanticscholar.org/paper/7a0faab97df1e08277692af82f9cd5fa21f320e8,2026-09-01T00:53:01.841609+00:00,
DCM-00816,Designing rule-based conversational agents with behavioral programming: a study of human subjects,10.1108/emjb-09-2021-0144,797565d5c2cbfeefb65118ec8e232c93c924a4e7,true,,,https://www.semanticscholar.org/paper/797565d5c2cbfeefb65118ec8e232c93c924a4e7,2026-09-01T00:53:01.841609+00:00,
DCM-00818,Developing and Evaluating Conversational Agents,10.7551/mitpress/2697.003.0013,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00819,Nudge Nudge Wink Wink: Elements of Face-to-Face Conversation for Embodied Conversational Agents,10.7551/mitpress/2697.003.0002,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00821,Designing Conversational AI for Creativity,10.1007/979-8-8688-2779-2_4,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00823,Designing and Evaluating Interactive Agents as Social Skills Tutors for Children with Autism Spectrum Disorder,10.4018/978-1-60960-617-6.ch002,e89a090898226597d56ce3658247393d730da95d,true,,CLOSED,https://www.semanticscholar.org/paper/e89a090898226597d56ce3658247393d730da95d,2026-09-01T00:53:01.841609+00:00,
DCM-00825,Conversational Structure for Artificial Agents,10.70675/c7696897zc084z4c01z971ez569e5eda249a,e5a90d746334233790ffed7ce8b827744bbbc515,true,,,https://www.semanticscholar.org/paper/e5a90d746334233790ffed7ce8b827744bbbc515,2026-09-01T00:53:01.841609+00:00,
DCM-00826,Designing Socially Aware Conversational Agents,10.1007/978-3-540-69369-7_29,52b6c9d8cc14e60d2674eb633938ab5a05502c8e,true,,CLOSED,https://www.semanticscholar.org/paper/52b6c9d8cc14e60d2674eb633938ab5a05502c8e,2026-09-01T00:53:01.841609+00:00,
DCM-00827,How Emerging Technologies Influence Designing – The Case of Conversational Agents and Interaction Design,10.21606/drs.2018.330,533207ba4e4fe790a6d672f0fca276e00fc64f2e,true,https://doi.org/10.21606/drs.2018.330,HYBRID,https://www.semanticscholar.org/paper/533207ba4e4fe790a6d672f0fca276e00fc64f2e,2026-09-01T00:53:01.841609+00:00,
DCM-00828,Designing Virtual Reality–Based Conversational Agents to Train Clinicians in Verbal De-escalation Skills: Exploratory Usability Study (Preprint),10.2196/preprints.38669,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00832,Spoken Dialogue System for a Human-like Conversational Robot ERICA,10.1007/978-981-13-9443-0_6,c618dfc6be2980df0b84eacbb265df997094a23a,true,,,https://www.semanticscholar.org/paper/c618dfc6be2980df0b84eacbb265df997094a23a,2026-09-01T00:53:01.841609+00:00,
DCM-00833,Introducing Dialogue Systems,10.1007/978-3-031-02176-3_1,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00834,Evaluating Dialogue Systems,10.1007/978-3-031-02176-3_4,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00836,A Dialogue System for Conversational NPCs,10.1007/978-1-4614-1335-6_34,570e2ac22776219496bb5f3f3d3aabbb4a157f00,true,,CLOSED,https://www.semanticscholar.org/paper/570e2ac22776219496bb5f3f3d3aabbb4a157f00,2026-09-01T00:53:01.841609+00:00,
DCM-00837,Statistical Data-Driven Dialogue Systems,10.1007/978-3-031-02176-3_3,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00838,End-to-End Neural Dialogue Systems,10.1007/978-3-031-02176-3_5,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00839,Data Collection Design for Dialogue Systems for Low-Resource Languages,10.1007/978-981-15-8395-7_30,1d936ff5a9874fe39a5513f207772a028c243ff3,true,,,https://www.semanticscholar.org/paper/1d936ff5a9874fe39a5513f207772a028c243ff3,2026-09-01T00:53:01.841609+00:00,
DCM-00840,"Rule-Based Dialogue Systems: Architecture, Methods, and Tools",10.1007/978-3-031-02176-3_2,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00843,Conversational sequences and dialogue grammar in Kam,10.7813/2075-4124.2014/6-2/b.45,1918843786e334d2e1baa5b216b9a1f90b9b4bb2,true,,CLOSED,https://www.semanticscholar.org/paper/1918843786e334d2e1baa5b216b9a1f90b9b4bb2,2026-09-01T00:53:01.841609+00:00,
DCM-00844,Conversational Interfaces,10.1007/978-1-4614-4803-7_1,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00846,Towards Personalization of Spoken Dialogue System Communication Strategies,10.1007/978-981-15-8395-7_11,48e77510dc5f0c676ec9f8c22ed865567bbd741f,true,,,https://www.semanticscholar.org/paper/48e77510dc5f0c676ec9f8c22ed865567bbd741f,2026-09-01T00:53:01.841609+00:00,
DCM-00847,Culture-Aware Dialogue Management for Conversational Assistants,10.1007/978-981-15-8395-7_8,a960e2872b32031145b4a9ca23f2964afa52ce5d,true,,,https://www.semanticscholar.org/paper/a960e2872b32031145b4a9ca23f2964afa52ce5d,2026-09-01T00:53:01.841609+00:00,
DCM-00848,Beyond Repair – Testing the Limits of the Conversational Repair System,10.18653/v1/2007.sigdial-1.10,f972c1e0cf2451269c8ac5d07a0905b2f059aecc,true,https://aclanthology.org/2007.sigdial-1.10.pdf,GOLD,https://www.semanticscholar.org/paper/f972c1e0cf2451269c8ac5d07a0905b2f059aecc,2026-09-01T00:53:01.841609+00:00,
DCM-00850,Automated Scoring of Chatbot Responses in Conversational Dialogue,10.1007/978-981-13-9443-0_31,e81325b362fa6d52bba6b67842fb02500a9113ca,true,,,https://www.semanticscholar.org/paper/e81325b362fa6d52bba6b67842fb02500a9113ca,2026-09-01T00:53:01.841609+00:00,
DCM-00851,Dialogue management in the Mercury flight reservation system,10.3115/1605285.1605288,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00852,A Script Knowledge Based Dialogue System for Indoor Navigation,10.1007/978-981-15-8395-7_29,86084c204053bcac666c8ffdbecdb18f913f59c2,true,,,https://www.semanticscholar.org/paper/86084c204053bcac666c8ffdbecdb18f913f59c2,2026-09-01T00:53:01.841609+00:00,
DCM-00853,Chapter 4: Negotiation Dialogue,10.3138/9781442681859-005,6506efac640ec4bcb96b30f3d188fa9565e906a1,true,,CLOSED,https://www.semanticscholar.org/paper/6506efac640ec4bcb96b30f3d188fa9565e906a1,2026-09-01T00:53:01.841609+00:00,
DCM-00855,Chapter 2: Persuasion Dialogue,10.3138/9781442681859-003,b484101ecd578c1e9e9a45471e7dab622cb847dc,true,,CLOSED,https://www.semanticscholar.org/paper/b484101ecd578c1e9e9a45471e7dab622cb847dc,2026-09-01T00:53:01.841609+00:00,
DCM-00856,Chapter 7: Eristic Dialogue,10.3138/9781442681859-008,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00857,Visual design of dialogue flows for conversational interfaces,10.1080/0144929x.2021.1918249,5cb3405c84ababbb7033771b17f6e690ca2ea1c2,true,,,https://www.semanticscholar.org/paper/5cb3405c84ababbb7033771b17f6e690ca2ea1c2,2026-09-01T00:53:01.841609+00:00,
DCM-00858,Towards user modelling in conversational dialogue systems: a qualitative study of the dynamics of dialogue parameters,10.21437/interspeech.2005-395,bf183762acace7a20b18406a84130163e30f6a2d,true,,,https://www.semanticscholar.org/paper/bf183762acace7a20b18406a84130163e30f6a2d,2026-09-01T00:53:01.841609+00:00,
DCM-00860,Multimodal Dialogue Response Timing Estimation Using Dialogue Context Encoder,10.1007/978-981-19-5538-9_9,0ff7e780d0f310b1c129dd8d21903e658ef175a5,true,,,https://www.semanticscholar.org/paper/0ff7e780d0f310b1c129dd8d21903e658ef175a5,2026-09-01T00:53:01.841609+00:00,
DCM-00861,The Power of Play: A Conversational Dialogue with Risa Puno,10.1080/21502552.2021.1991622,370e4014c29aef6c27a49810463a2f6a609c16bf,true,,,https://www.semanticscholar.org/paper/370e4014c29aef6c27a49810463a2f6a609c16bf,2026-09-01T00:53:01.841609+00:00,
DCM-00862,Chapter 5: Information-Seeking Dialogue,10.3138/9781442681859-006,ab5d4e947c5b5303acf0b88ba50e88ce95d37f7d,true,,CLOSED,https://www.semanticscholar.org/paper/ab5d4e947c5b5303acf0b88ba50e88ce95d37f7d,2026-09-01T00:53:01.841609+00:00,
DCM-00863,Proceedings of the Third DialDoc Workshop on Document-grounded Dialogue and Conversational Question Answering,10.18653/v1/2023.dialdoc-1,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00865,Proceedings of the Second DialDoc Workshop on Document-grounded Dialogue and Conversational Question Answering,10.18653/v1/2022.dialdoc-1,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00866,A Multiparty Chat-Based Dialogue System with Concurrent Conversation Tracking and Memory,10.1145/3405755.3406121,2e033853e3f3b05c37f801af47d8d699b461ee56,true,,,https://www.semanticscholar.org/paper/2e033853e3f3b05c37f801af47d8d699b461ee56,2026-09-01T00:53:01.841609+00:00,
DCM-00867,Development of a Dialogue System that Supports Recovery for Patients with Schizophrenia,10.1007/978-981-15-8395-7_16,40aec20f0cfc4bf32de7a875991c0e9e9dd5a050,true,,,https://www.semanticscholar.org/paper/40aec20f0cfc4bf32de7a875991c0e9e9dd5a050,2026-09-01T00:53:01.841609+00:00,
DCM-00870,Extending Conversational Agents for Task-Oriented Human-Computer Dialogue,10.4018/978-1-60960-617-6.ch008,a1f514a8edc6f07ec484e4fc6b173a3d47138309,true,,CLOSED,https://www.semanticscholar.org/paper/a1f514a8edc6f07ec484e4fc6b173a3d47138309,2026-09-01T00:53:01.841609+00:00,
DCM-00871,A Survey of Deep Learning Approaches for Conversational AI and Dialogue Systems,10.2139/ssrn.5457714,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00872,Notes,10.1017/cbo9780511618987.011,0c5b2d72e16faf0429f7663c8af9539b2d3f185d,true,,CLOSED,https://www.semanticscholar.org/paper/0c5b2d72e16faf0429f7663c8af9539b2d3f185d,2026-09-01T00:53:01.841609+00:00,
DCM-00873,Talking Voices,10.1017/cbo9780511618987,e893944f73bd61b5311c65165999787a42319814,true,,CLOSED,https://www.semanticscholar.org/paper/e893944f73bd61b5311c65165999787a42319814,2026-09-01T00:53:01.841609+00:00,
DCM-00876,NJFun,10.3115/1605285.1605289,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00877,Der Chatbot geht live,10.1007/978-3-658-39645-9_7,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00878,Planung der Chatbot-Entwicklung,10.1007/978-3-658-39645-9_3,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00879,"Designing Delight: Exploring the Nexus of Interactive Design, User Experience, and Psychological Theory in Banking Chatbot",10.62441/nano-ntp.v20is4.28,7323b3484c291312b0250a85ff5fe491c444e02a,true,https://doi.org/10.62441/nano-ntp.v20is4.28,GOLD,https://www.semanticscholar.org/paper/7323b3484c291312b0250a85ff5fe491c444e02a,2026-09-01T00:53:01.841609+00:00,
DCM-00880,Chatbot-Skizze und Proof of Concept,10.1007/978-3-658-39645-9_4,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00881,Der Start: Vom Bedarf zum Chatbot-Use-Case,10.1007/978-3-658-39645-9_2,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00882,Understanding customer service chatbot user experience: An experimental study of chatbot interaction design,10.1109/innocomp63224.2024.00028,25a67efa3b5b798d8977a8dc66a4095df37ef45f,true,,CLOSED,https://www.semanticscholar.org/paper/25a67efa3b5b798d8977a8dc66a4095df37ef45f,2026-09-01T00:53:01.841609+00:00,
DCM-00884,An Analysis of User Experience in Customer Service Chatbot Interactions Using the UEQ,10.5220/0014812600004018,fc26f78d6af0bdd50e8ce67b1767d3c687014c9a,true,https://doi.org/10.5220/0014812600004018,GOLD,https://www.semanticscholar.org/paper/fc26f78d6af0bdd50e8ce67b1767d3c687014c9a,2026-09-01T00:53:01.841609+00:00,
DCM-00885,User Experience Study on Chatbot Agent Appearance Design,10.25111/jcd.2024.89.19,f7bbb17e6b95a21bdb3ee1d46fb9d40497f8c2b7,true,,CLOSED,https://www.semanticscholar.org/paper/f7bbb17e6b95a21bdb3ee1d46fb9d40497f8c2b7,2026-09-01T00:53:01.841609+00:00,
DCM-00886,What is user experience design (UXD)?,10.5040/9781350089150.ch-001,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00888,"IT and experiences: user experience, experience design and user-experience design",10.4337/9781781004227.00016,e2e9aebc7c1360adb45dcc3022a6077fb60467eb,true,,CLOSED,https://www.semanticscholar.org/paper/e2e9aebc7c1360adb45dcc3022a6077fb60467eb,2026-09-01T00:53:01.841609+00:00,
DCM-00889,What is user experience design?,10.5040/9781350021723.ch-001,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00890,User Experience Design,10.1007/978-3-642-13363-3_1,17ef50678f9fbac207bb93fb82582eec785162ca,true,,CLOSED,https://www.semanticscholar.org/paper/17ef50678f9fbac207bb93fb82582eec785162ca,2026-09-01T00:53:01.841609+00:00,
DCM-00892,User experience design,10.6019/tol.ux-c.2015.00001.1,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00894,Experience design,10.5040/9781350089150.ch-003,9b87f6746ebbbce3b0728e92b54d2a714967dcbd,true,,CLOSED,https://www.semanticscholar.org/paper/9b87f6746ebbbce3b0728e92b54d2a714967dcbd,2026-09-01T00:53:01.841609+00:00,
DCM-00895,User experience design for more user-friendly applications,10.6019/tol.uxapp-w.2017.00001.1,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00896,Effects of Design Thinking on Learning User Experience and User Interface Design,10.54941/ahfe1003198,06b79db02902c49e2068bebdde829f619ae21197,true,,CLOSED,https://www.semanticscholar.org/paper/06b79db02902c49e2068bebdde829f619ae21197,2026-09-01T00:53:01.841609+00:00,
DCM-00897,An LLM-Powered Chatbot Interface Design to Support User Experience Interviews for Product Design,10.1109/icahn67688.2025.00029,2ad1e594c8310905e8dba18ef653b9c31ebb860b,true,,,https://www.semanticscholar.org/paper/2ad1e594c8310905e8dba18ef653b9c31ebb860b,2026-09-01T00:53:01.841609+00:00,
DCM-00898,Semantic and User Experience Evaluation of a RAG-Based Educational Chatbot for Data Science Learning,10.2139/ssrn.5910800,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00899,User Experience Design and Double Binds in Course Design,10.37514/tpc-b.2022.1367.2.11,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00900,Basics Interactive Design: User Experience Design,10.5040/9781350089150,16883625e7cce441ccd951c27ed90dcddc53af25,true,,CLOSED,https://www.semanticscholar.org/paper/16883625e7cce441ccd951c27ed90dcddc53af25,2026-09-01T00:53:01.841609+00:00,
DCM-00901,Olfactory Stimulus as Design Material: designing an engaging interaction between user and AI chatbot,10.21606/iasdr.2023.504,7d9db3b1748e39e015502e0a0ce6fb53fc0d2bfa,true,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1212&context=iasdr,HYBRID,https://www.semanticscholar.org/paper/7d9db3b1748e39e015502e0a0ce6fb53fc0d2bfa,2026-09-01T00:53:01.841609+00:00,
DCM-00902,Experience design,10.5040/9781350021723.ch-003,4480334c279df84f62804af15e507fd9f260c831,true,,,https://www.semanticscholar.org/paper/4480334c279df84f62804af15e507fd9f260c831,2026-09-01T00:53:01.841609+00:00,
DCM-00904,"What is User Experience Design and, Who Creates it?",10.1016/b978-0-12-374899-7.00002-3,8b19967b3be56a9de93ed9767d5d2ee4d7e07719,true,,CLOSED,https://www.semanticscholar.org/paper/8b19967b3be56a9de93ed9767d5d2ee4d7e07719,2026-09-01T00:53:01.841609+00:00,
DCM-00905,Teaching Accessibility Through User Experience Design,10.4324/9781003583769-11,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00906,Thinking Outside the Box: Students’ Perspectives on User-Centered Chatbot Design through Design Thinking,10.5220/0015013600004021,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00908,Agile User Experience Design,10.1016/c2011-0-06229-4,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00909,Design process,10.5040/9781350089150.ch-004,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00910,Design methods,10.5040/9781350089150.ch-005,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00912,Interaction Design,10.1201/9781003715764-5,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00914,Projektablauf beim User-Experience-Design,10.1007/978-3-658-35167-0_17,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00916,Users,10.5040/9781350089150.ch-002,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00917,A Case for Black User Experience Design,10.4324/9781003583769-5,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00920,"Sustainability, User Experience, and Design",10.1016/b978-0-12-387795-6.00001-9,fae183a3855c7cb57ddff87b4302aa4ad6f49913,true,,CLOSED,https://www.semanticscholar.org/paper/fae183a3855c7cb57ddff87b4302aa4ad6f49913,2026-09-01T00:53:01.841609+00:00,
DCM-00921,A Study on The Cosmetic Case Design of User Experience Centered - The User Experience Centered Design (UXCD) -,10.17280/jdd.2015.15.2.005,d97e0aeb1c2d252f26b31f56d5a2a6d2f82dd6d8,true,,CLOSED,https://www.semanticscholar.org/paper/d97e0aeb1c2d252f26b31f56d5a2a6d2f82dd6d8,2026-09-01T00:53:01.841609+00:00,
DCM-00922,"Assessing the impact of AI-chatbot service quality on user e-brand loyalty through chatbot user trust, experience and electronic word of mouth",10.1016/j.jretconser.2024.103867,d7ef0a3f0a35071ec4da24dce6bb29a94cc78d5a,true,,CLOSED,https://www.semanticscholar.org/paper/d7ef0a3f0a35071ec4da24dce6bb29a94cc78d5a,2026-09-01T00:53:01.841609+00:00,
DCM-00923,La narrativa conversacional,10.2307/j.ctvb6v71x.10,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00924,Principios de diseño educativo conversacional,10.2307/jj.21931883.9,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00925,Punto de partida:,10.2307/jj.21931883.7,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00926,La narrativa conversacional como estrategia métodológica para la investigación/intervención,10.2307/j.ctvb6v71x.12,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00927,La investigación/intervención narrativo-conversacional como una hermenéutica contextual y reflexiva de la experiencia,10.2307/j.ctvb6v71x.11,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00928,ESTILO CONVERSACIONAL NA TERAPIA DE FAMÍLIA,10.17771/pucrio.acad.3713,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00929,REFERENCIAS,10.2307/j.ctvb6v71x.18,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00930,Referencias generales,10.2307/jj.21931883.12,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00931,GLOSARIO,10.2307/j.ctvb6v71x.17,,false,,,,2026-09-01T00:53:01.841609+00:00,
DCM-00932,Dedicatoria,10.2307/jj.21931883.4,,false,,,,2026-09-01T00:53:01.841609+00:00,
