corpus_id,title,doi,url,license,oa_status,path,downloaded,pdf_signature,bytes,sha256,content_type,http_status,retrieved_at,error
DCM-03432,Using motivation to improve learning achievement with a chatbot in blended learning,https://doi.org/10.18844/wjet.v14i4.6592,https://un-pub.eu/ojs/index.php/wjet/article/download/6592/8993,,diamond,library/staging/master/DCM-03432-Using-motivation-to-improve-learning-achievement-with-a-chatbot-in-blended-learn-39d8145062e0.pdf,true,true,673304,1c7108388cb1d902c71434ee02578997749bcbe50780b53d6ec4a647b951c97c,application/pdf,200,2026-09-07T22:23:18.454554+00:00,
DCM-03433,Conversational Repair Strategies to Cope with Errors and Breakdowns in Customer Service Chatbot Conversations,https://doi.org/10.1007/978-3-031-54975-5_2,https://link.springer.com/content/pdf/10.1007/978-3-031-54975-5_2.pdf,,bronze,library/staging/master/DCM-03433-Conversational-Repair-Strategies-to-Cope-with-Errors-and-Breakdowns-in-Customer--51de4888401d.pdf,true,false,335944,dd0cc694a6dd1a7c24068d6d7557617c6643d702b1293961f021ade5d08aa256,text/html; charset=utf-8,200,2026-09-07T22:23:19.087284+00:00,response-is-not-pdf
DCM-03434,Fiction writing workshops to explore staff perceptions of artificial intelligence (AI) in higher education,https://doi.org/10.1007/s00146-024-02157-x,https://link.springer.com/content/pdf/10.1007/s00146-024-02157-x.pdf,cc-by,hybrid,library/staging/master/DCM-03434-Fiction-writing-workshops-to-explore-staff-perceptions-of-artificial-intelligenc-f43ce861b0be.pdf,true,true,818649,7a79745a5a61803902babc02e99f23e9f03fcbe7be045af4a15c6ce4bb25347a,application/pdf,200,2026-09-07T22:23:19.874135+00:00,
DCM-03435,Nonhuman humanitarianism: when 'AI for good' can be harmful,https://doi.org/10.1080/1369118x.2021.1909100,https://research.gold.ac.uk/id/eprint/29916/1/Nonhuman%20humanitarianism%20when%20AI%20for%20good%20can%20be%20harmful.pdf,other-oa,hybrid,library/staging/master/DCM-03435-Nonhuman-humanitarianism-when-AI-for-good-can-be-harmful-0f94966eb72a.pdf,true,true,1732134,f18b4cbce60393869e9ee18a09d1b5febf45779f49cb32493724e4dd80b0416b,application/pdf,200,2026-09-07T22:23:20.221417+00:00,
DCM-03436,Mr. Dr. Health-Assistant Chatbot,https://doi.org/10.36079/lamintang.ijai-0802.301,https://lamintang.org/journal/index.php/ijai/article/download/301/221,cc-by-sa,diamond,library/staging/master/DCM-03436-Mr-Dr-Health-Assistant-Chatbot-36b496903a2e.pdf,true,true,1053453,2882f5d2d19dbcbb5fe232d990c30a7c92397dd6db20f3cbb44762943f833fcd,application/pdf,200,2026-09-07T22:23:21.894580+00:00,
DCM-03439,AN AUTOMATIC DIALOG SIMULATION TECHNIQUE TO DEVELOP AND EVALUATE INTERACTIVE CONVERSATIONAL AGENTS,https://doi.org/10.1080/08839514.2013.835230,https://www.tandfonline.com/doi/pdf/10.1080/08839514.2013.835230?needAccess=true&role=button,,bronze,library/staging/master/DCM-03439-AN-AUTOMATIC-DIALOG-SIMULATION-TECHNIQUE-TO-DEVELOP-AND-EVALUATE-INTERACTIVE-CON-78d66ef96d68.pdf,false,false,0,,,,2026-09-07T22:23:22.640012+00:00,<HTTPError 403: 'Forbidden'>
DCM-03440,Deceptive AI Ecosystems: The Case of ChatGPT,https://doi.org/10.1145/3571884.3603754,https://dl.acm.org/doi/pdf/10.1145/3571884.3603754,,gold,library/staging/master/DCM-03440-Deceptive-AI-Ecosystems-The-Case-of-ChatGPT-6e8c50f52bdf.pdf,false,false,0,,,,2026-09-07T22:23:22.718121+00:00,<HTTPError 403: 'Forbidden'>
DCM-03441,The Seventh Workshop on Search-Oriented Conversational Artificial Intelligence (SCAI'22),https://doi.org/10.1145/3477495.3531700,https://dl.acm.org/doi/pdf/10.1145/3477495.3531700,cc-by,hybrid,library/staging/master/DCM-03441-The-Seventh-Workshop-on-Search-Oriented-Conversational-Artificial-Intelligence-S-da018ef0b379.pdf,false,false,0,,,,2026-09-07T22:23:22.868456+00:00,<HTTPError 403: 'Forbidden'>
DCM-03443,PharmaLLM: A Medicine Prescriber Chatbot Exploiting Open-Source Large Language Models,https://doi.org/10.1007/s44230-024-00085-z,https://link.springer.com/content/pdf/10.1007/s44230-024-00085-z.pdf,cc-by,diamond,library/staging/master/DCM-03443-PharmaLLM-A-Medicine-Prescriber-Chatbot-Exploiting-Open-Source-Large-Language-Mo-ae5572ed22f4.pdf,true,true,2291882,569cf6162b90da5a84fa318b0c5c19552804798d7192064e6cee6ac2d8cbcaf5,application/pdf,200,2026-09-07T22:23:22.894536+00:00,
DCM-03444,"Voice Assistant, Buy Coffee Capsules!: Understanding the Determinants of Consumers' Intention to Use Voice Commerce",https://doi.org/10.1145/3614178.3614185,https://dl.acm.org/doi/pdf/10.1145/3614178.3614185,,bronze,library/staging/master/DCM-03444-Voice-Assistant-Buy-Coffee-Capsules-Understanding-the-Determinants-of-Consumers--bc8010bdfb56.pdf,false,false,0,,,,2026-09-07T22:23:22.991994+00:00,<HTTPError 403: 'Forbidden'>
DCM-03445,Applying Chatbots to the Internet of Things: Opportunities and Architectural Elements,https://doi.org/10.14569/ijacsa.2016.071119,http://thesai.org/Downloads/Volume7No11/Paper_19-Applying_Chatbots_to_the_Internet_of_Things.pdf,cc-by,hybrid,library/staging/master/DCM-03445-Applying-Chatbots-to-the-Internet-of-Things-Opportunities-and-Architectural-Elem-aa1dbeda1ff6.pdf,true,true,506027,8026ab5f74a50f47c91f278d892bdf17e887bc75409c487a933337877f6cc66b,application/pdf,200,2026-09-07T22:23:23.125890+00:00,
DCM-03447,Conversational Agents for Health and Well-being Across the Life Course: Protocol for an Evidence Map,https://doi.org/10.2196/26680,https://jmir.org/api/download?alt_name=resprot_v10i9e26680_app1.pdf&filename=8275cfda60b2474e8d05eaf22addf63d.pdf,cc-by,gold,library/staging/master/DCM-03447-Conversational-Agents-for-Health-and-Well-being-Across-the-Life-Course-Protocol--ad154a0f233a.pdf,true,true,76914,179ee20a843105ada14285318810260e5c8927f3d968b9813d99fe65c799fdb3,application/octet-stream,200,2026-09-07T22:23:23.437059+00:00,
DCM-03448,T2 Coach: A Qualitative Study of an Automated Health Coach for Diabetes Self-Management,https://doi.org/10.1145/3706598.3714404,https://pmc.ncbi.nlm.nih.gov/articles/PMC12587852/pdf/nihms-2100415.pdf,,green,library/staging/master/DCM-03448-T2-Coach-A-Qualitative-Study-of-an-Automated-Health-Coach-for-Diabetes-Self-Mana-15912ed99798.pdf,true,false,1817,4d6ce0a079d9529cd6e2f49868eeb3bd771bcca44e95ef7ec72d899e7890967f,text/html; charset=utf-8,200,2026-09-07T22:23:23.534383+00:00,response-is-not-pdf
DCM-03449,"The Machine Psychology of Cooperation: Can GPT models operationalise prompts for altruism, cooperation, competitiveness and selfishness in economic games?",https://doi.org/10.48550/arxiv.2305.07970,https://arxiv.org/pdf/2305.07970,cc-by,green,library/staging/master/DCM-03449-The-Machine-Psychology-of-Cooperation-Can-GPT-models-operationalise-prompts-for--7ce5a70193dd.pdf,true,true,726760,f000949e0204efe92b38390b89da346394bfe86122e53a8389385e097363e02b,application/pdf,200,2026-09-07T22:23:23.662462+00:00,
DCM-03450,CO-BOT: An Intelligent Technique for Designing a Chatbot for Initial COVID-19 Test,https://doi.org/10.30564/jcsr.v4i4.5287,https://journals.bilpubgroup.com/index.php/jcsr/article/download/5287/pdf,cc-by-nc,diamond,library/staging/master/DCM-03450-CO-BOT-An-Intelligent-Technique-for-Designing-a-Chatbot-for-Initial-COVID-19-Tes-7ef0b0bcafe3.pdf,true,true,1785947,addcb698c0317192b57737174d59e547eaa799e83667f20f1a4a85503f887d4f,application/pdf,200,2026-09-07T22:23:23.672899+00:00,
DCM-03454,Ubiquitous Work Assistant: Synchronizing a Stationary and a Wearable Conversational Agent to Assist Knowledge Work,https://doi.org/10.1145/3533406.3533420,https://dl.acm.org/doi/pdf/10.1145/3533406.3533420,cc-by,gold,library/staging/master/DCM-03454-Ubiquitous-Work-Assistant-Synchronizing-a-Stationary-and-a-Wearable-Conversation-04b505083d97.pdf,false,false,0,,,,2026-09-07T22:23:23.882614+00:00,<HTTPError 403: 'Forbidden'>
DCM-03455,Transphobia Is in the Eye of the Prompter: Trans-Centered Perspectives on Large Language Models,https://doi.org/10.1145/3743676,https://dl.acm.org/doi/pdf/10.1145/3743676,,bronze,library/staging/master/DCM-03455-Transphobia-Is-in-the-Eye-of-the-Prompter-Trans-Centered-Perspectives-on-Large-L-ac4f0dca2fd0.pdf,false,false,0,,,,2026-09-07T22:23:24.026132+00:00,<HTTPError 403: 'Forbidden'>
DCM-03456,Engagement and Usability of Conversational Search – A Study of a Medical Resource Center Chatbot,https://doi.org/10.1007/978-3-030-71292-1_26,https://vbn.aau.dk/ws/files/397932014/iConf2021_Chatbot_final.pdf,other-oa,green,library/staging/master/DCM-03456-Engagement-and-Usability-of-Conversational-Search-A-Study-of-a-Medical-Resource--ad8758cd5d76.pdf,true,true,898090,be89123cee6dd8d88328a126dca8ca5b13046dac5ba7a57e32a6324185719805,application/pdf,200,2026-09-07T22:23:24.051755+00:00,
DCM-03458,Evaluating Conversational Agents for Mental Health: Scoping Review of Outcomes and Outcome Measurement Instruments,https://doi.org/10.2196/44548,https://www.jmir.org/2023/1/e44548/PDF,cc-by,gold,library/staging/master/DCM-03458-Evaluating-Conversational-Agents-for-Mental-Health-Scoping-Review-of-Outcomes-an-42501b1cc6f9.pdf,true,false,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,text/html; charset=UTF-8,202,2026-09-07T22:23:24.194070+00:00,response-is-not-pdf
DCM-03459,User-Specific Determinants of Conversational Agent Usage: A Review and Potential for Future Research,https://doi.org/10.1007/978-3-030-86797-3_8,https://aisel.aisnet.org/wi2021/QDesign/Track10/1,,green,library/staging/master/DCM-03459-User-Specific-Determinants-of-Conversational-Agent-Usage-A-Review-and-Potential--3a8f0b23735b.pdf,true,false,27390,d951185a9e8296f40ec6471da887fc1af34a811a8f32bca2f2338bc6a0c1d26d,text/html; charset=UTF-8,200,2026-09-07T22:23:24.726657+00:00,response-is-not-pdf
DCM-03461,The Development of Chatbot Provided Registration Information Services for Students in Distance Learning,https://doi.org/10.59865/abacj.2023.55,http://www.assumptionjournal.au.edu/index.php/abacjournal/article/download/7730/3858,,bronze,library/staging/master/DCM-03461-The-Development-of-Chatbot-Provided-Registration-Information-Services-for-Studen-ed7db03813a7.pdf,true,true,430854,3201f726d3d2831bd05d5801e278e4cbd87389d130db340a5023a18ff04baa2b,application/pdf,200,2026-09-07T22:23:25.200555+00:00,
DCM-03462,PlanFitting: Personalized Exercise Planning with Large Language Model-driven Conversational Agent,https://doi.org/10.48550/arxiv.2309.12555,https://arxiv.org/pdf/2309.12555,public-domain,green,library/staging/master/DCM-03462-PlanFitting-Personalized-Exercise-Planning-with-Large-Language-Model-driven-Conv-2d42f9e21758.pdf,true,true,1507620,54af1b59fc01239c3e05da2c181b6c9e563d05f3a0e1b03f9e9fb04f1a08c8ba,application/pdf,200,2026-09-07T22:23:25.313864+00:00,
DCM-03464,Do You Ever Get Off Track in a Conversation? The Conversational System’s Anatomy and Evaluation Metrics,https://doi.org/10.3390/knowledge2010004,https://www.mdpi.com/2673-9585/2/1/4/pdf?version=1642139722,cc-by,gold,library/staging/master/DCM-03464-Do-You-Ever-Get-Off-Track-in-a-Conversation-The-Conversational-System-s-Anatomy--09af2b5d5c9c.pdf,false,false,0,,,,2026-09-07T22:23:25.330738+00:00,<HTTPError 403: 'Forbidden'>
DCM-03465,Parent reports of children's parasocial relationships with conversational agents: Trusted voices in children's lives,https://doi.org/10.1002/hbe2.271,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hbe2.271,cc-by-nc-nd,hybrid,library/staging/master/DCM-03465-Parent-reports-of-children-s-parasocial-relationships-with-conversational-agents-46b730dddd99.pdf,false,false,0,,,,2026-09-07T22:23:25.506743+00:00,<HTTPError 403: 'Forbidden'>
DCM-03466,Designing Chatbots to Support Victims and Survivors of Domestic Abuse,https://doi.org/10.48550/arxiv.2402.17393,https://arxiv.org/pdf/2402.17393,cc-by-nc-nd,green,library/staging/master/DCM-03466-Designing-Chatbots-to-Support-Victims-and-Survivors-of-Domestic-Abuse-01e1c6db01de.pdf,true,true,303002,302df484c5d1bab747ccd94ac30972282fa7e2d2a1e1b3c95219486b5ecd4087,application/pdf,200,2026-09-07T22:23:25.590690+00:00,
DCM-03467,"“It Became My Buddy, But I’m Not Afraid to Disagree”: A Multi-Session Study of UX Evaluators Collaborating with Conversational AI Assistants",https://doi.org/10.1145/3772318.3790536,https://arxiv.org/pdf/2603.13717,cc-by-nc-sa,green,library/staging/master/DCM-03467-It-Became-My-Buddy-But-I-m-Not-Afraid-to-Disagree-A-Multi-Session-Study-of-UX-Ev-73cab6c73da2.pdf,true,true,3847828,2d38438959fa175f888b2399685f088eb3ecfa90776e9c3af3c5756c794828d3,application/pdf,200,2026-09-07T22:23:25.806103+00:00,
DCM-03468,Building for speech: designing the next-generation of social robots for audio interaction,https://doi.org/10.3389/frobt.2024.1356477,https://www.frontiersin.org/journals/robotics-and-ai/articles/10.3389/frobt.2024.1356477/pdf,cc-by,gold,library/staging/master/DCM-03468-Building-for-speech-designing-the-next-generation-of-social-robots-for-audio-int-233ef52ba5d4.pdf,true,true,5434152,98b16229b5e8b04f9aaed753512ed0346764ccca50a9e3bb964772070b2eb2fa,application/pdf,200,2026-09-07T22:23:25.931804+00:00,
DCM-03469,Evaluating the Usability and Ethical Implications of Graphical User Interfaces in Generative AI Systems,https://doi.org/10.3390/computers14100418,https://www.mdpi.com/2073-431X/14/10/418/pdf?version=1759391750,cc-by,gold,library/staging/master/DCM-03469-Evaluating-the-Usability-and-Ethical-Implications-of-Graphical-User-Interfaces-i-c974831a82ce.pdf,false,false,0,,,,2026-09-07T22:23:26.584402+00:00,<HTTPError 403: 'Forbidden'>
DCM-03470,Privacy Concerns in Chatbot Interactions: When to Trust and When to Worry,https://doi.org/10.1007/978-3-030-78642-7_53,https://arxiv.org/pdf/2107.03959,,green,library/staging/master/DCM-03470-Privacy-Concerns-in-Chatbot-Interactions-When-to-Trust-and-When-to-Worry-f5fae7804720.pdf,true,true,231464,de1f7ca8aded0cd8b0df26e4e64dde5c137eee67ee14fae1c08da236a1ac75d1,application/pdf,200,2026-09-07T22:23:26.711274+00:00,
DCM-03471,Trust No Bot: Discovering Personal Disclosures in Human-LLM Conversations in the Wild,https://doi.org/10.48550/arxiv.2407.11438,https://arxiv.org/pdf/2407.11438,cc-by,green,library/staging/master/DCM-03471-Trust-No-Bot-Discovering-Personal-Disclosures-in-Human-LLM-Conversations-in-the--b259da4351da.pdf,true,true,1146042,dfe3ab44254afce46828df573994211b2f992dbfcb29db40a2b9c5113233d25d,application/pdf,200,2026-09-07T22:23:27.005817+00:00,
DCM-03472,Milchbot: App to Support the Process of Feeding and Caring for Dairy Cows in Peru,https://doi.org/10.7160/aol.2022.140403,https://online.agris.cz/download-paper/bb85e74b02018ee104a77954fa22bcc3,,diamond,library/staging/master/DCM-03472-Milchbot-App-to-Support-the-Process-of-Feeding-and-Caring-for-Dairy-Cows-in-Peru-a8f8b0d68181.pdf,true,true,686607,ce808d01a3e9248770f1e1e7645d7af425d4b455c6ee519db977223ed79a4aad,application/octet-stream,200,2026-09-07T22:23:27.473439+00:00,
DCM-03473,Using Cloud-Based Chatbot Builder in Developing Pedagogical Conversational Agent,https://doi.org/10.14445/22315381/ijett-v71i7p229,https://ijettjournal.org/Volume-71/Issue-7/IJETT-V71I7P229.pdf,,bronze,library/staging/master/DCM-03473-Using-Cloud-Based-Chatbot-Builder-in-Developing-Pedagogical-Conversational-Agent-cb32419b3c08.pdf,true,true,1035237,9a0796ebe37b21a8415cc0e90cd7bd4b0faa476d921825ccf578b477be48f7e9,application/pdf,200,2026-09-07T22:23:27.504133+00:00,
DCM-03474,Use of Health Care Chatbots Among Young People in China During the Omicron Wave of COVID-19: Evaluation of the User Experience of and Satisfaction With the Technology,https://doi.org/10.2196/36831,https://humanfactors.jmir.org/2022/2/e36831/PDF,cc-by,gold,library/staging/master/DCM-03474-Use-of-Health-Care-Chatbots-Among-Young-People-in-China-During-the-Omicron-Wave--b1561b105a53.pdf,true,false,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,text/html; charset=UTF-8,202,2026-09-07T22:23:27.693492+00:00,response-is-not-pdf
DCM-03475,A confirmatory factorial analysis of the Chatbot Usability Scale: a multilanguage validation,https://doi.org/10.1007/s00779-022-01690-0,https://link.springer.com/content/pdf/10.1007/s00779-022-01690-0.pdf,cc-by,hybrid,library/staging/master/DCM-03475-A-confirmatory-factorial-analysis-of-the-Chatbot-Usability-Scale-a-multilanguage-2db16f17fb08.pdf,true,true,1445205,f624e3c30c9cb17f4ef4392cc9eee4c7edb5876bc45db9a3ade582ccab1d37af,application/pdf,200,2026-09-07T22:23:27.714070+00:00,
DCM-03476,Customer Service Chatbots: A Qualitative Interview Study into the Communication Journey of Customers,https://doi.org/10.1007/978-3-030-68288-0_13,https://pure.uva.nl/ws/files/64662925/conversations_2020_16_vandergoot_preprint.pdf,other-oa,green,library/staging/master/DCM-03476-Customer-Service-Chatbots-A-Qualitative-Interview-Study-into-the-Communication-J-329d721ca0d4.pdf,true,true,397961,811a4a2e575ecafbd6e6d32defb67a99851c1bbcc09df87f9368e2997a6bc3fa,application/pdf,200,2026-09-07T22:23:28.298810+00:00,
DCM-03477,"The Impact of Perceived Tone, Age, and Gender on Voice Assistant Persuasiveness in the Context of Product Recommendations",https://doi.org/10.1145/3640794.3665545,https://arxiv.org/pdf/2405.04791,cc-by,green,library/staging/master/DCM-03477-The-Impact-of-Perceived-Tone-Age-and-Gender-on-Voice-Assistant-Persuasiveness-in-cda8e384f540.pdf,true,true,832905,5b839ca87e16095de3e275cf9458be3c92030a48e49a903b8260c8ffe5a1e915,application/pdf,200,2026-09-07T22:23:28.710011+00:00,
DCM-03479,Study of the relationship between chatbot technology and customer experience and satisfaction,https://doi.org/10.5281/zenodo.10442472,https://hal.science/hal-04403080v1/document,cc-by-nc-nd,green,library/staging/master/DCM-03479-Study-of-the-relationship-between-chatbot-technology-and-customer-experience-and-7ddc621c05aa.pdf,true,true,283860,a528fb87d421c298e61fab2f95f22141276a13d6f23d80cf9c33b463bc0d97aa,application/pdf,200,2026-09-07T22:23:29.163211+00:00,
DCM-03480,Engagement With Conversational Agent–Enabled Interventions in Cardiometabolic Disease Management: Protocol for a Systematic Review,https://doi.org/10.2196/52973,https://www.researchprotocols.org/2024/1/e52973/PDF,cc-by,gold,library/staging/master/DCM-03480-Engagement-With-Conversational-Agent-Enabled-Interventions-in-Cardiometabolic-Di-7824ce5894e8.pdf,true,false,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,text/html; charset=UTF-8,202,2026-09-07T22:23:29.837487+00:00,response-is-not-pdf
DCM-03482,Affective Conversational Agents: Understanding Expectations and Personal Influences,https://doi.org/10.48550/arxiv.2310.12459,https://arxiv.org/pdf/2310.12459,,green,library/staging/master/DCM-03482-Affective-Conversational-Agents-Understanding-Expectations-and-Personal-Influenc-0fe8a6bec3b4.pdf,true,true,5395751,88107b0b4f96bafe97a5f54dadff170c10d27900c9e1c8ee9ec5cad866102581,application/pdf,200,2026-09-07T22:23:29.998784+00:00,
DCM-03483,Perceptions of Anthropomorphism in a Chatbot Dialogue: The Role of Animacy and Intelligence,https://doi.org/10.1145/3472307.3484686,https://eprints.gla.ac.uk/258806/1/258806.pdf,cc-by-sa,green,library/staging/master/DCM-03483-Perceptions-of-Anthropomorphism-in-a-Chatbot-Dialogue-The-Role-of-Animacy-and-In-3cc8455e94e3.pdf,true,true,660756,3cd2819994e5d73176667dfce89d032a4d988d5c47542df88ed0384c6cb017e1,application/pdf,200,2026-09-07T22:23:30.370420+00:00,
DCM-03484,Effectiveness of Conversational Agents (Virtual Assistants) in Health Care: Protocol for a Systematic Review,https://doi.org/10.2196/16934,https://www.researchprotocols.org/2020/3/e16934/PDF,cc-by,gold,library/staging/master/DCM-03484-Effectiveness-of-Conversational-Agents-Virtual-Assistants-in-Health-Care-Protoco-818254f518eb.pdf,true,false,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,text/html; charset=UTF-8,202,2026-09-07T22:23:30.957805+00:00,response-is-not-pdf
DCM-03487,User reactions to COVID-19 screening chatbots from reputable providers,https://doi.org/10.1093/jamia/ocaa167,https://academic.oup.com/jamia/article-pdf/27/11/1727/34363850/ocaa167.pdf,,bronze,library/staging/master/DCM-03487-User-reactions-to-COVID-19-screening-chatbots-from-reputable-providers-e3fc996f9edf.pdf,false,false,0,,,,2026-09-07T22:23:30.979990+00:00,<HTTPError 403: 'Forbidden'>
DCM-03488,Interacting with chatbots later in life: A technology acceptance perspective in COVID-19 pandemic situation,https://doi.org/10.3389/fpsyg.2022.1111003,https://www.frontiersin.org/articles/10.3389/fpsyg.2022.1111003/pdf,cc-by,gold,library/staging/master/DCM-03488-Interacting-with-chatbots-later-in-life-A-technology-acceptance-perspective-in-C-e55f1bf8dec4.pdf,true,true,2229150,0b29d85c93fcd5db13cef2d617d8fd3b2e59784eb391e112236f2b99838dff30,application/pdf,200,2026-09-07T22:23:31.148326+00:00,
DCM-03489,“I Hadn't Thought About That”: Creators of Human-like AI Weigh in on Ethics & Neurodivergence,https://doi.org/10.1145/3715275.3732218,https://dl.acm.org/doi/pdf/10.1145/3715275.3732218,cc-by,gold,library/staging/master/DCM-03489-I-Hadn-t-Thought-About-That-Creators-of-Human-like-AI-Weigh-in-on-Ethics-Neurodi-040ffba0a6f2.pdf,false,false,0,,,,2026-09-07T22:23:31.278506+00:00,<HTTPError 403: 'Forbidden'>
DCM-03490,Multi-User Chat Assistant (MUCA): a Framework Using LLMs to Facilitate Group Conversations,https://doi.org/10.48550/arxiv.2401.04883,https://arxiv.org/pdf/2401.04883,cc-by-nc-nd,green,library/staging/master/DCM-03490-Multi-User-Chat-Assistant-MUCA-a-Framework-Using-LLMs-to-Facilitate-Group-Conver-51a3a592db77.pdf,true,true,2566933,93cff7cba4b2567060c04c824f6f93c9b6ff30ea036e77731990c94d03d5ee79,application/pdf,200,2026-09-07T22:23:31.423280+00:00,
DCM-03491,Chatbot-Based Movie Recommender System Using POS Tagging,https://doi.org/10.47065/bits.v4i2.1908,https://ejurnal.seminar-id.com/index.php/bits/article/download/1908/1360,cc-by,diamond,library/staging/master/DCM-03491-Chatbot-Based-Movie-Recommender-System-Using-POS-Tagging-7ab832bf3178.pdf,true,true,485221,e2639281878df73e2d15d6adfb9cbd3735be2fe2a56f12d3931a0016ea6d437c,application/pdf,200,2026-09-07T22:23:31.458492+00:00,
DCM-03492,Exploring User Acceptance of a Fintech Chatbot powered by LLMs among Older Adults,https://doi.org/10.14236/ewic/bcshci2025.48,https://www.scienceopen.com/document_file/13e996b9-36b2-444c-ba71-604a769ddb4c/ScienceOpen/420-Panda-BCSHCI25.pdf,cc-by,hybrid,library/staging/master/DCM-03492-Exploring-User-Acceptance-of-a-Fintech-Chatbot-powered-by-LLMs-among-Older-Adult-e2c33f3017f0.pdf,false,false,0,,,,2026-09-07T22:23:31.778344+00:00,<HTTPError 403: 'Forbidden'>
DCM-03493,"The Influence of Anthropomorphic Cues on Patients’ Perceived Anthropomorphism, Social Presence, Trust Building, and Acceptance of Health Care Conversational Agents: Within-Subject Web-Based Experiment",https://doi.org/10.2196/44479,https://www.jmir.org/2023/1/e44479/PDF,cc-by,gold,library/staging/master/DCM-03493-The-Influence-of-Anthropomorphic-Cues-on-Patients-Perceived-Anthropomorphism-Soc-2a2924f6988c.pdf,true,false,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,text/html; charset=UTF-8,202,2026-09-07T22:23:31.938496+00:00,response-is-not-pdf
DCM-03494,To Chat or Task: a Multi-turn Dialogue Generation Framework for Task-Oriented Dialogue Systems,https://doi.org/10.18653/v1/2025.acl-industry.41,https://aclanthology.org/2025.acl-industry.41.pdf,cc-by,gold,library/staging/master/DCM-03494-To-Chat-or-Task-a-Multi-turn-Dialogue-Generation-Framework-for-Task-Oriented-Dia-26e124be6035.pdf,true,true,855933,4f63f75cbcff100748a3ef99921e774aaebb3af926dd7f952aaa236334e58768,application/pdf,200,2026-09-07T22:23:32.046591+00:00,
DCM-03495,Sequence Analysis-Enhanced AI: Transforming Interactive E-Book Data into Educational Insights for Teachers,https://doi.org/10.3390/educsci15010028,https://www.mdpi.com/2227-7102/15/1/28/pdf?version=1735624823,cc-by,gold,library/staging/master/DCM-03495-Sequence-Analysis-Enhanced-AI-Transforming-Interactive-E-Book-Data-into-Educatio-448a0ecf1897.pdf,false,false,0,,,,2026-09-07T22:23:32.475307+00:00,<HTTPError 403: 'Forbidden'>
DCM-03496,Evaluating the Experience of LGBTQ+ People Using Large Language Model Based Chatbots for Mental Health Support,https://doi.org/10.1145/3613904.3642482,https://arxiv.org/pdf/2402.09260,cc-by,green,library/staging/master/DCM-03496-Evaluating-the-Experience-of-LGBTQ-People-Using-Large-Language-Model-Based-Chatb-ab470038372e.pdf,true,true,764656,436ba9829a7bd72c56e959ad34d5b677683b24b741b9bcfbc16356524dc9e5ae,application/pdf,200,2026-09-07T22:23:32.616695+00:00,
DCM-03497,Discourse over Discourse: The Need for an Expanded Pragmatic Focus in Conversational AI,https://doi.org/10.48550/arxiv.2304.14543,https://arxiv.org/pdf/2304.14543,,green,library/staging/master/DCM-03497-Discourse-over-Discourse-The-Need-for-an-Expanded-Pragmatic-Focus-in-Conversatio-cb89778948a6.pdf,true,true,269907,c1b89c2e6592462d982aac74920e2992e9fa59b2302c1b17e28d44e31b33538e,application/pdf,200,2026-09-07T22:23:33.033689+00:00,
DCM-03498,The Role of Vidura Chatbot in the Diffusion of KnowCOVID-19 Gateway,https://doi.org/10.30658/hmc.3.4,https://stars.library.ucf.edu/cgi/viewcontent.cgi?article=1052&context=hmc,cc-by-nc-nd,diamond,library/staging/master/DCM-03498-The-Role-of-Vidura-Chatbot-in-the-Diffusion-of-KnowCOVID-19-Gateway-8d91dc0776a6.pdf,false,false,0,,,,2026-09-07T22:23:33.048628+00:00,<HTTPError 403: 'Forbidden'>
DCM-03500,University Chatbot System using NLP,https://doi.org/10.21203/rs.3.rs-3059959/v1,https://www.researchsquare.com/article/rs-3059959/latest.pdf,cc-by,green,library/staging/master/DCM-03500-University-Chatbot-System-using-NLP-a924f07c96e9.pdf,true,true,271940,ef833bba5ebf708b4276cac9f8d402c78396dedb309f3cdb7fce5e62973ed0bf,application/pdf,200,2026-09-07T22:23:33.150382+00:00,
DCM-03501,Do large language models resemble humans in language use?,https://doi.org/10.31234/osf.io/s49qv,https://psyarxiv.com/s49qv/download,cc-by,gold,library/staging/master/DCM-03501-Do-large-language-models-resemble-humans-in-language-use-ec6fee4380f1.pdf,true,false,4207,b3b0023ca2d6e6503197b1d3b11485d4c2c9cec17d96903fcb818f7272b4cae6,text/html,200,2026-09-07T22:23:33.162339+00:00,response-is-not-pdf
DCM-03502,Creating Inclusive Voices for the 21st Century: A Non-Binary Text-to-Speech for Conversational Assistants,https://doi.org/10.1145/3544548.3581281,https://dl.acm.org/doi/pdf/10.1145/3544548.3581281,public-domain,gold,library/staging/master/DCM-03502-Creating-Inclusive-Voices-for-the-21st-Century-A-Non-Binary-Text-to-Speech-for-C-1458a128951a.pdf,false,false,0,,,,2026-09-07T22:23:33.311893+00:00,<HTTPError 403: 'Forbidden'>
