corpus_id,title,doi,openalex_id,location_number,is_oa,landing_url,pdf_url,license,version,source_name,source_type
DCM-00232,Integrating a Voice User Interface into a Virtual Therapy Platform,10.1145/3411763.3451595,https://openalex.org/W3161840059,1,false,https://doi.org/10.1145/3411763.3451595,,,publishedVersion,,
DCM-00233,Improving the Usability of Voice User Interfaces: A New Set of Ergonomic Criteria,10.1007/978-3-030-49760-6_8,https://openalex.org/W3041128393,1,false,https://doi.org/10.1007/978-3-030-49760-6_8,,,publishedVersion,Lecture notes in computer science,book series
DCM-00237,Voice user interface principles for a conversational agent,10.1145/964442.964536,https://openalex.org/W2016738132,1,false,https://doi.org/10.1145/964442.964536,,,publishedVersion,,
DCM-00237,Voice user interface principles for a conversational agent,10.1145/964442.964536,https://openalex.org/W2016738132,2,false,http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.184.8535,,,submittedVersion,,
DCM-00239,Dynamic Voice User Interface Using VoiceXML and Active Server Pages,10.1007/11610113_130,https://openalex.org/W1765810902,1,false,https://doi.org/10.1007/11610113_130,,,publishedVersion,Lecture notes in computer science,book series
DCM-00244,Impact of English regional accents on user acceptance of voice user interfaces,10.1145/1463160.1463235,https://openalex.org/W2090500087,1,false,https://doi.org/10.1145/1463160.1463235,,,publishedVersion,,
DCM-00244,Impact of English regional accents on user acceptance of voice user interfaces,10.1145/1463160.1463235,https://openalex.org/W2090500087,2,false,https://research.utwente.nl/en/publications/1b5fc3ef-a6ae-4317-94e5-1d73b4e34653,,,publishedVersion,University of Twente Research Information,repository
DCM-00253,Supporting a MOOC through a Conversational Agent. Design of a First Prototype,10.1109/siie.2018.8586694,https://openalex.org/W2905803552,1,false,https://doi.org/10.1109/siie.2018.8586694,,,publishedVersion,,
DCM-00256,Acceptance and usability of a relational agent interface by urban older adults,10.1145/1056808.1056879,https://openalex.org/W2123755015,1,false,https://doi.org/10.1145/1056808.1056879,,,publishedVersion,,
DCM-00256,Acceptance and usability of a relational agent interface by urban older adults,10.1145/1056808.1056879,https://openalex.org/W2123755015,2,false,http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.92.21,,,submittedVersion,,
DCM-00258,Conversational Agent Design for Algebra Tutoring,10.1109/smc53654.2022.9945524,https://openalex.org/W4309676712,1,false,https://doi.org/10.1109/smc53654.2022.9945524,,,publishedVersion,"2022 IEEE International Conference on Systems, Man, and Cybernetics (SMC)",conference
DCM-00268,"Hey Google, Do You Have a Personality? Designing Personality and Personas for Conversational Agents",10.1145/3469595.3469607,https://openalex.org/W3186985373,1,false,https://doi.org/10.1145/3469595.3469607,,,publishedVersion,,
DCM-00269,User perceptions and experiences of an AI-driven conversational agent for mental health support,10.21037/mhealth-23-55,https://openalex.org/W4400566869,1,true,https://doi.org/10.21037/mhealth-23-55,,cc-by-nc-nd,publishedVersion,mHealth,journal
DCM-00269,User perceptions and experiences of an AI-driven conversational agent for mental health support,10.21037/mhealth-23-55,https://openalex.org/W4400566869,2,false,https://pubmed.ncbi.nlm.nih.gov/39114462,,,publishedVersion,PubMed,repository
DCM-00269,User perceptions and experiences of an AI-driven conversational agent for mental health support,10.21037/mhealth-23-55,https://openalex.org/W4400566869,3,true,https://www.ncbi.nlm.nih.gov/pmc/articles/11304096,https://pmc.ncbi.nlm.nih.gov/articles/PMC11304096/pdf/mh-10-23-55.pdf,cc-by-nc-nd,submittedVersion,PubMed Central,repository
DCM-00272,A linguistics-based approach to refining automatic intent detection in conversational agent design,10.1016/j.ins.2024.121493,https://openalex.org/W4402666451,1,true,https://doi.org/10.1016/j.ins.2024.121493,,cc-by,publishedVersion,Information Sciences,journal
DCM-00272,A linguistics-based approach to refining automatic intent detection in conversational agent design,10.1016/j.ins.2024.121493,https://openalex.org/W4402666451,2,true,https://hdl.handle.net/11566/334633,https://iris.univpm.it/bitstream/11566/334633/2/Versione%20pubblicata.pdf,cc-by,submittedVersion,Università Politecnica delle Marche (Università Politecnica delle Marche),repository
DCM-00276,Designing a Voice-Bot to Promote Better Mental Health: UX Design for Digital Therapeutics on ADHD Patients,10.1145/3334480.3382948,https://openalex.org/W3029789596,1,false,https://doi.org/10.1145/3334480.3382948,,,publishedVersion,,
DCM-00282,From Human Pragmatic Language Skills to Conversational Agent Design: A Systematic Review of Transfer Strategies,10.1145/3772318.3792787,https://openalex.org/W7154051631,1,true,https://doi.org/10.1145/3772318.3792787,,cc-by,publishedVersion,,
DCM-00282,From Human Pragmatic Language Skills to Conversational Agent Design: A Systematic Review of Transfer Strategies,10.1145/3772318.3792787,https://openalex.org/W7154051631,2,false,http://repository.hkust.edu.hk/ir/Record/1783.1-172659,,,submittedVersion,Rare & Special e-Zone (The Hong Kong University of Science and Technology),repository
DCM-00283,Trust in Trust: a Scoping Review on Trust and Conversational Agent Design,10.1145/3750069.3750090,https://openalex.org/W4415157088,1,true,https://doi.org/10.1145/3750069.3750090,,cc-by,publishedVersion,,
DCM-00284,Feasibility and effectiveness of artificial intelligence-driven conversational agents in healthcare interventions: A systematic review of randomized controlled trials,10.1016/j.ijnurstu.2023.104494,https://openalex.org/W4362606292,1,false,https://doi.org/10.1016/j.ijnurstu.2023.104494,,,publishedVersion,International Journal of Nursing Studies,journal
DCM-00284,Feasibility and effectiveness of artificial intelligence-driven conversational agents in healthcare interventions: A systematic review of randomized controlled trials,10.1016/j.ijnurstu.2023.104494,https://openalex.org/W4362606292,2,false,https://pubmed.ncbi.nlm.nih.gov/37146391,,,publishedVersion,PubMed,repository
DCM-00291,Developing a Question Corpus for a Conversational Agent Designed to Prepare Interested Black Undergraduates for the Professoriate in STEM,10.1109/respect46404.2019.8985729,https://openalex.org/W3005782299,1,false,https://doi.org/10.1109/respect46404.2019.8985729,,,publishedVersion,,
DCM-00292,Adapting a Conversational Text Generator for Online Chatbot Messaging,10.1007/978-3-030-17705-8_8,https://openalex.org/W2939517934,1,false,https://doi.org/10.1007/978-3-030-17705-8_8,,,publishedVersion,Lecture notes in computer science,book series
DCM-00292,Adapting a Conversational Text Generator for Online Chatbot Messaging,10.1007/978-3-030-17705-8_8,https://openalex.org/W2939517934,2,false,http://hdl.handle.net/11576/2666713,,,submittedVersion,CINECA IRIS Institutional Research information system (University of Urbino),repository
DCM-00293,Using a Conversational Agent for Promoting Collaborative Language Learning,10.1109/incos.2012.105,https://openalex.org/W1989844999,1,false,https://doi.org/10.1109/incos.2012.105,,,publishedVersion,,
DCM-00296,Designing Conversational Agents for Energy Feedback,10.1007/978-3-319-91800-6_2,https://openalex.org/W2803612996,1,false,https://doi.org/10.1007/978-3-319-91800-6_2,,,publishedVersion,Lecture notes in computer science,book series
DCM-00297,Extended Abstracts of the 2020 CHI Conference on Human Factors in Computing Systems,10.1145/3334480,https://openalex.org/W3028739380,1,false,https://doi.org/10.1145/3334480,,,publishedVersion,,
DCM-00297,Extended Abstracts of the 2020 CHI Conference on Human Factors in Computing Systems,10.1145/3334480,https://openalex.org/W3028739380,2,false,https://research.tue.nl/en/publications/b76b759b-cba1-451f-bff5-16e25e182048,,,publishedVersion,TU/e Research Portal,repository
DCM-00297,Extended Abstracts of the 2020 CHI Conference on Human Factors in Computing Systems,10.1145/3334480,https://openalex.org/W3028739380,3,true,https://researchportal.bath.ac.uk/en/publications/299ea059-a3d1-4f10-bb18-56d621b638f5,,other-oa,submittedVersion,Pure (University of Bath),repository
DCM-00297,Extended Abstracts of the 2020 CHI Conference on Human Factors in Computing Systems,10.1145/3334480,https://openalex.org/W3028739380,4,false,http://resolver.tudelft.nl/uuid:ec0b6961-82bb-43cd-8d68-e4c1b8beba8e,,,submittedVersion,Research Repository (Delft University of Technology),repository
DCM-00298,Co-designing conversational agents: A comprehensive review and recommendations for best practices,10.1016/j.destud.2023.101230,https://openalex.org/W4388506942,1,true,https://doi.org/10.1016/j.destud.2023.101230,,cc-by,publishedVersion,Design Studies,journal
DCM-00298,Co-designing conversational agents: A comprehensive review and recommendations for best practices,10.1016/j.destud.2023.101230,https://openalex.org/W4388506942,2,true,https://www.repository.cam.ac.uk/handle/1810/391686,https://www.repository.cam.ac.uk/bitstreams/de83a48b-b345-48f3-93f1-d4da42348e3c/download,cc-by,submittedVersion,Apollo (University of Cambridge),repository
DCM-00298,Co-designing conversational agents: A comprehensive review and recommendations for best practices,10.1016/j.destud.2023.101230,https://openalex.org/W4388506942,3,true,http://hdl.handle.net/10044/1/108000,,other-oa,submittedVersion,Spiral (Imperial College London),repository
DCM-00299,Towards Designing Conversational Agent Systems,10.1007/978-981-32-9515-5_51,https://openalex.org/W2981081593,1,false,https://doi.org/10.1007/978-981-32-9515-5_51,,,publishedVersion,Advances in intelligent systems and computing,book series
DCM-00301,Towards Designing Conversational Agents for Pair Programming: Accounting for Creativity Strategies and Conversational Styles,10.1109/vl/hcc50065.2020.9127276,https://openalex.org/W3043660278,1,false,https://doi.org/10.1109/vl/hcc50065.2020.9127276,,,publishedVersion,,
DCM-00304,Iris,10.1145/3173574.3174047,https://openalex.org/W2963967828,1,false,https://doi.org/10.1145/3173574.3174047,,,publishedVersion,,
DCM-00307,Designing conversational agents: effect of conversational form on our comprehension,10.1007/s00146-005-0011-8,https://openalex.org/W1963751251,1,false,https://doi.org/10.1007/s00146-005-0011-8,,,publishedVersion,AI & Society,journal
DCM-00309,Designing Conversational Agents for Emotional Self-Awareness,10.1109/aciiw59127.2023.10388072,https://openalex.org/W4390905735,1,false,http://dx.doi.org/10.1109/aciiw59127.2023.10388072,,,publishedVersion,,
DCM-00315,Designing conversational agent(ic) systems,10.1145/3719160.3728630,https://openalex.org/W4412046202,1,false,https://doi.org/10.1145/3719160.3728630,,,publishedVersion,,
DCM-00316,Designing Conversational Agents to Empower Active Aging,10.1145/3652988.3673939,https://openalex.org/W4405833216,1,false,https://doi.org/10.1145/3652988.3673939,,,publishedVersion,,
DCM-00323,Arthur and Bella: multi-purpose empathetic AI assistants for daily conversations,10.1007/s00371-023-02994-9,https://openalex.org/W4384039135,1,false,https://doi.org/10.1007/s00371-023-02994-9,,,publishedVersion,The Visual Computer,journal
DCM-00324,Unavoidable social contagion of false memory from robots to humans.,10.1037/amp0001230,https://openalex.org/W4388834117,1,true,https://doi.org/10.1037/amp0001230,,other-oa,publishedVersion,American Psychologist,journal
DCM-00324,Unavoidable social contagion of false memory from robots to humans.,10.1037/amp0001230,https://openalex.org/W4388834117,2,false,https://pubmed.ncbi.nlm.nih.gov/37982780,,,publishedVersion,PubMed,repository
DCM-00324,Unavoidable social contagion of false memory from robots to humans.,10.1037/amp0001230,https://openalex.org/W4388834117,3,false,https://osf.io/eyf3k,,,submittedVersion,OSF Preprints (OSF Preprints),repository
DCM-00324,Unavoidable social contagion of false memory from robots to humans.,10.1037/amp0001230,https://openalex.org/W4388834117,4,false,http://osf.io/fpk8z/,,,submittedVersion,OSF Preprints (OSF Preprints),repository
DCM-00324,Unavoidable social contagion of false memory from robots to humans.,10.1037/amp0001230,https://openalex.org/W4388834117,5,false,http://osf.io/eyf3k/,,,submittedVersion,OSF Preprints (OSF Preprints),repository
DCM-00325,Common ground improves learning with conversational agents,10.1080/0144929x.2025.2541222,https://openalex.org/W4413203790,1,true,https://doi.org/10.1080/0144929x.2025.2541222,,cc-by,publishedVersion,Behaviour and Information Technology,journal
DCM-00331,Conversing with Objects toward Fluid Human and Artificial Identities during Life Transitions,10.1145/3772318.3790474,https://openalex.org/W7125970784,1,true,https://doi.org/10.1145/3772318.3790474,,cc-by,publishedVersion,,
DCM-00331,Conversing with Objects toward Fluid Human and Artificial Identities during Life Transitions,10.1145/3772318.3790474,https://openalex.org/W7125970784,2,true,https://research.tue.nl/en/publications/750a2f9a-04c4-4921-bca1-05c6c342630a,,cc-by,publishedVersion,TU/e Research Portal,repository
DCM-00331,Conversing with Objects toward Fluid Human and Artificial Identities during Life Transitions,10.1145/3772318.3790474,https://openalex.org/W7125970784,3,true,http://arxiv.org/abs/2601.12589,https://arxiv.org/pdf/2601.12589,,submittedVersion,arXiv (Cornell University),repository
DCM-00337,Designing Conversational Agents to Support Learning from Scientific Graphs,10.24251/hicss.2026.608,https://openalex.org/W7154298653,1,false,https://doi.org/10.24251/hicss.2026.608,,,publishedVersion,Proceedings of the ... Annual Hawaii International Conference on System Sciences/Proceedings of the Annual Hawaii International Conference on System Sciences,conference
DCM-00337,Designing Conversational Agents to Support Learning from Scientific Graphs,10.24251/hicss.2026.608,https://openalex.org/W7154298653,2,true,https://hdl.handle.net/10125/112009,,cc-by-nc-nd,submittedVersion,ScholarSpace (University of Hawaii at Manoa),repository
DCM-00339,Designing Conversational Agents in Copilot Studio for Enterprise Automation and Compliance,10.1109/icscds65426.2025.11165793,https://openalex.org/W4414458774,1,false,https://doi.org/10.1109/icscds65426.2025.11165793,,,publishedVersion,,
DCM-00340,From Modeling Multimodal and Multiparty Interactions to Designing Conversational Agents,10.1145/2666242.2666252,https://openalex.org/W2148484439,1,false,https://doi.org/10.1145/2666242.2666252,,,publishedVersion,,
