corpus_id,legacy_corpus_id,match_basis,manifest,row,title,doi,url,path,sha256,received,retrieved_at,error
DCM-06029,DCM-06029,doi,data/document-resolution/master/source-url-download-manifest.csv,4256,Rancang Bangun Chatbot Budaya Berbasis Web Menggunakan Platform No-Code dengan Pendekatan User Centered Design,10.57093/jisti.v8i2.343,https://journal.jisti.unipol.ac.id/index.php/jisti/article/download/343/208,library/staging/master/DCM-06029-Rancang-Bangun-Chatbot-Budaya-Berbasis-Web-Menggunakan-Platform-No-Code-dengan-P-5c225b6eb39f.pdf,,false,2026-09-07T22:45:09.030393+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-06030,DCM-06030,doi,data/document-resolution/master/source-url-download-manifest.csv,4257,DIALOGUE IN THE DIGITAL AGE: A COMPARISON OF HUMAN PODCASTS AND AI CHATBOTS THROUGH CONTENT AND NARRATIVE ANALYSIS,10.25170/kolita.v23i23.7181,https://ejournal.atmajaya.ac.id/index.php/kolita/article/download/7181/3269,library/staging/master/DCM-06030-DIALOGUE-IN-THE-DIGITAL-AGE-A-COMPARISON-OF-HUMAN-PODCASTS-AND-AI-CHATBOTS-THROU-dc35794f2514.pdf,,false,2026-09-07T22:45:09.046860+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-06031,DCM-06031,doi,data/document-resolution/master/source-url-download-manifest.csv,4258,Examining the Influence of AI Chatbot Attributes on Customer Purchase Intention in Online Apparel Retail,10.70917/ijcisim-2026-4335,https://cspub-ijcisim.org/index.php/ijcisim/article/download/4335/3492,library/staging/master/DCM-06031-Examining-the-Influence-of-AI-Chatbot-Attributes-on-Customer-Purchase-Intention--a3dfff256a47.pdf,,false,2026-09-07T22:45:09.169356+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-06032,DCM-06032,doi,data/document-resolution/master/source-url-download-manifest.csv,4259,Exploring the Potential of ChatGPT in Developing a Virtual Assistant for Prevention and Support in Cases of School Bullying,10.19153/cleiej.28.4.6,https://clei.org/cleiej/index.php/cleiej/article/download/711/538,library/staging/master/DCM-06032-Exploring-the-Potential-of-ChatGPT-in-Developing-a-Virtual-Assistant-for-Prevent-fa3492550ecf.pdf,,false,2026-09-07T22:45:09.177389+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-06033,DCM-06033,doi,data/document-resolution/master/source-url-download-manifest.csv,4260,Context-Aware Urdu Language Chatbot Using LSTM Based Autoencoder Attention Mechanism,10.54692/lgurjcsit.2025.09274,https://lgurjcsit.lgu.edu.pk/index.php/lgurjcsit/article/download/74/68,library/staging/master/DCM-06033-Context-Aware-Urdu-Language-Chatbot-Using-LSTM-Based-Autoencoder-Attention-Mecha-1a4ceb4e239e.pdf,,false,2026-09-07T22:45:09.292219+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-06034,DCM-06034,doi,data/document-resolution/master/source-url-download-manifest.csv,4261,Cloud-Integrated AI Chatbots for Automated HR Service Delivery Optimization,10.63282/3050-9262.ijaidsml-v4i4p116,https://ijaidsml.org/index.php/ijaidsml/article/download/457/419,library/staging/master/DCM-06034-Cloud-Integrated-AI-Chatbots-for-Automated-HR-Service-Delivery-Optimization-8f48ca5377b3.pdf,,false,2026-09-07T22:45:09.382463+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-06035,DCM-06035,doi,data/document-resolution/master/source-url-download-manifest.csv,4262,Enhancing Archival Transparency with AI: A RAG-based Case Study on Cinematic Heritage,10.2352/issn.2168-3204.2025.22.1.22,https://library.imaging.org/admin/apis/public/api/ist/website/downloadArticle/archiving/22/1/22,library/staging/master/DCM-06035-Enhancing-Archival-Transparency-with-AI-A-RAG-based-Case-Study-on-Cinematic-Heri-21e73e12561c.pdf,,false,2026-09-07T22:45:09.579825+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-06036,DCM-06036,doi,data/document-resolution/master/source-url-download-manifest.csv,4263,Simulation Environment for User-Robot Voice Interaction in Product Handling and Packaging Systems,10.22430/22565337.3601,https://revistas.itm.edu.co/index.php/tecnologicas/article/download/3601/4015,library/staging/master/DCM-06036-Simulation-Environment-for-User-Robot-Voice-Interaction-in-Product-Handling-and--9295c040c006.pdf,,false,2026-09-07T22:45:09.579825+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-06037,DCM-06037,unique-title-metadata,data/document-resolution/master/source-url-download-manifest.csv,4264,Generative AI in Action: Field Experimental Evidence from Alibaba's Customer Service Operations,,https://arxiv.org/pdf/2603.29888,library/staging/master/DCM-06037-Generative-AI-in-Action-Field-Experimental-Evidence-from-Alibaba-s-Customer-Serv-736308668f70.pdf,,false,2026-09-07T22:45:09.662256+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-06039,DCM-06039,doi,data/document-resolution/master/source-url-download-manifest.csv,4265,Design and Implementation of an Intelligent Web Service Agent Based on Seq2Seq and Website Crawler,10.3390/info15120818,https://www.mdpi.com/2078-2489/15/12/818/pdf?version=1734684419,library/staging/master/DCM-06039-Design-and-Implementation-of-an-Intelligent-Web-Service-Agent-Based-on-Seq2Seq-a-723c1c0655f4.pdf,,false,2026-09-07T22:45:09.662256+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-06040,DCM-06040,doi,data/document-resolution/master/source-url-download-manifest.csv,4266,A Comparative Study of Traditional and Chatbot-Based Interviews in User Requirements Elicitation: A Complementary Theoretical Model,10.59573/emsj.10(1).2026.1,https://lorojournals.com/index.php/emsj/article/download/1761/1705,library/staging/master/DCM-06040-A-Comparative-Study-of-Traditional-and-Chatbot-Based-Interviews-in-User-Requirem-ae9556357221.pdf,,false,2026-09-07T22:45:09.688454+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-06041,DCM-06041,doi,data/document-resolution/master/source-url-download-manifest.csv,4267,Community-based interventions for mental health: Bridging primary care and community approaches,10.30574/wjarr.2025.26.1.1565,https://journalwjarr.com/sites/default/files/fulltext_pdf/WJARR-2025-1565.pdf,library/staging/master/DCM-06041-Community-based-interventions-for-mental-health-Bridging-primary-care-and-commun-ea358667f8ce.pdf,,false,2026-09-07T22:45:09.713365+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-06042,DCM-06042,doi,data/document-resolution/master/source-url-download-manifest.csv,4268,The Impact Path of Chatbots' Humanization on College Students' Digital Psychological Resilience,10.4018/ijhisi.413722,https://www.igi-global.com/ViewTitle.aspx?TitleId=413722&isxn=9798337386386,library/staging/master/DCM-06042-The-Impact-Path-of-Chatbots-Humanization-on-College-Students-Digital-Psychologic-bce9dba394de.pdf,,false,2026-09-07T22:45:09.768378+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-06043,DCM-06043,doi,data/document-resolution/master/source-url-download-manifest.csv,4269,Development and Implementation of WhatsApp-based Health Literacy Media for Pregnant Women (Rakes Bumil): A Community Empowerment Approach using ADDIE and AIDA Models,10.33292/areste.v5i1.71,https://areste.org/index.php/oai/article/download/71/85,library/staging/master/DCM-06043-Development-and-Implementation-of-WhatsApp-based-Health-Literacy-Media-for-Pregn-27d1bee5ef17.pdf,,false,2026-09-07T22:45:09.784626+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-06044,DCM-06044,doi,data/document-resolution/master/source-url-download-manifest.csv,4270,The Impact of AI-Driven Chatbots and Virtual Assistants on Users’ Satisfaction and Actual Usage in Digital Healthcare Services,10.35940/ijrte.a1130.14041125,https://www.ijrte.org/wp-content/uploads/papers/v14i4/A113006011125.pdf,library/staging/master/DCM-06044-The-Impact-of-AI-Driven-Chatbots-and-Virtual-Assistants-on-Users-Satisfaction-an-553a21c1767b.pdf,,false,2026-09-07T22:45:09.784626+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-06045,DCM-06045,doi,data/document-resolution/master/source-url-download-manifest.csv,4271,Therapeutic ideology and AI personhood: an anthropological inquiry into AI companionship,10.4337/9781035342204.00031,https://www.elgaronline.com/downloadpdf/edcollchap-oa/book/9781035342204/chapter19.pdf,library/staging/master/DCM-06045-Therapeutic-ideology-and-AI-personhood-an-anthropological-inquiry-into-AI-compan-f54d92b7576a.pdf,,false,2026-09-07T22:45:09.795119+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-06046,DCM-06046,doi,data/document-resolution/master/source-url-download-manifest.csv,4272,Knowing oneself with and through AI: From self-tracking to chatbots,10.48550/arxiv.2512.03682,https://arxiv.org/pdf/2512.03682,library/staging/master/DCM-06046-Knowing-oneself-with-and-through-AI-From-self-tracking-to-chatbots-9dccc3e47510.pdf,,false,2026-09-07T22:45:09.825010+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-06047,DCM-06047,doi,data/document-resolution/master/source-url-download-manifest.csv,4273,Catching the First Light of Tomorrow: A Hackathon-Based Framework for Introducing High School Students to AI Agents,10.1609/aaai.v40i47.41527,https://ojs.aaai.org/index.php/AAAI/article/download/41527/45488,library/staging/master/DCM-06047-Catching-the-First-Light-of-Tomorrow-A-Hackathon-Based-Framework-for-Introducing-f8d01756581e.pdf,,false,2026-09-07T22:45:09.835126+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-06048,DCM-06048,unique-title-metadata,data/document-resolution/master/source-url-download-manifest.csv,4274,When Users Turn to AI for Mental Health Support: Emotional Bonding with General-Purpose Chatbots,,https://aisel.aisnet.org/context/pacis2026/article/1051/viewcontent/1845_doc.pdf,library/staging/master/DCM-06048-When-Users-Turn-to-AI-for-Mental-Health-Support-Emotional-Bonding-with-General-P-16505c1b11ab.pdf,,false,2026-09-07T22:45:09.838697+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-06049,DCM-06049,doi,data/document-resolution/master/source-url-download-manifest.csv,4275,The Impact of WhatsApp Chatbot-Based Educational Intervention on Nutritional Literacy of Pregnant Women: A Quasi-Experimental Study in the Cot Seumeureng Community Health Center Work Area,10.56303/jhnresearch.v5i1.878,https://www.journalmpci.com/index.php/jhnr/article/download/878/497,library/staging/master/DCM-06049-The-Impact-of-WhatsApp-Chatbot-Based-Educational-Intervention-on-Nutritional-Lit-9e70fbd19541.pdf,,false,2026-09-07T22:45:09.866122+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-06050,DCM-06050,doi,data/document-resolution/master/source-url-download-manifest.csv,4276,Navigating the Digital Turn (Again): ChatGPT and Large Language Models in Anthropological Education,10.31235/osf.io/h76tp,https://osf.io/h76tp/download,library/staging/master/DCM-06050-Navigating-the-Digital-Turn-Again-ChatGPT-and-Large-Language-Models-in-Anthropol-eb2c3c99b4d2.pdf,,false,2026-09-07T22:45:09.878823+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-06051,DCM-06051,doi,data/document-resolution/master/source-url-download-manifest.csv,4277,THE IMPACT OF AI TOOLS ON EFL LEARNERS SPEAKING FLUENCY DEVELOPMENT IN EMI CONTEXTS,10.54613/ku.v17i.1531,https://herald.kokanduni.uz/index.php/public_html/article/download/1531/1255,library/staging/master/DCM-06051-THE-IMPACT-OF-AI-TOOLS-ON-EFL-LEARNERS-SPEAKING-FLUENCY-DEVELOPMENT-IN-EMI-CONTE-92b4ac1bfcbd.pdf,,false,2026-09-07T22:45:09.878823+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-06052,DCM-06052,unique-title-metadata,data/document-resolution/master/source-url-download-manifest.csv,4278,Evaluating enterprise product recommendation chatbot using LLM : the case of easy selection,,https://lutpub.lut.fi/bitstream/10024/171006/1/Mastersthesis_Chakma_Kanak.pdf,library/staging/master/DCM-06052-Evaluating-enterprise-product-recommendation-chatbot-using-LLM-the-case-of-easy--7bb40306d1f5.pdf,,false,2026-09-07T22:45:10.029141+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-06053,DCM-06053,unique-title-metadata,data/document-resolution/master/source-url-download-manifest.csv,4279,Leveraging AI-Powered chatbots for enhanced requirements elicitation and documentation in software engineering,,https://repositorioaberto.uab.pt/bitstreams/05362539-d42f-49af-9a13-94289fc0f32d/download,library/staging/master/DCM-06053-Leveraging-AI-Powered-chatbots-for-enhanced-requirements-elicitation-and-documen-618d4f254cd9.pdf,,false,2026-09-07T22:45:10.061849+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-06054,DCM-06054,doi,data/document-resolution/master/source-url-download-manifest.csv,4280,Chatbot appearance and loneliness trajectories in women with high autistic traits,10.1016/j.chbah.2026.100369,https://www.sciencedirect.com/science/article/pii/S2949882126001222/pdf,library/staging/master/DCM-06054-Chatbot-appearance-and-loneliness-trajectories-in-women-with-high-autistic-trait-1b37b12d047c.pdf,,false,2026-09-07T22:45:10.136149+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-06055,DCM-06055,doi,data/document-resolution/master/source-url-download-manifest.csv,4281,AI-Powered chatbots: enhancing learner support and engagement through generative intelligence in distance learning ecosystems,10.33545/26649799.2026.v8.i5a.408,https://www.humanitiesjournal.net/archives/2026/vol8issue5/PartA/8-5-4-443.pdf,library/staging/master/DCM-06055-AI-Powered-chatbots-enhancing-learner-support-and-engagement-through-generative--15bc22fddf09.pdf,,false,2026-09-07T22:45:10.193656+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-06056,DCM-06056,doi,data/document-resolution/master/source-url-download-manifest.csv,4282,Improving Students' Linguistic Competence through Chatbots,10.54660/ijmcr.2025.4.2.21-30,https://www.multispecialityjournal.com/uploads/archives/20250326163823_MCR-2025-2-005.1.pdf,library/staging/master/DCM-06056-Improving-Students-Linguistic-Competence-through-Chatbots-2fb774121c98.pdf,,false,2026-09-07T22:45:10.211968+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-06057,DCM-06057,doi,data/document-resolution/master/source-url-download-manifest.csv,4283,PlantXbot: an LLm-guided intelligent chatbot suite to query plant biological databases,10.1016/j.softx.2026.102891,https://www.sciencedirect.com/science/article/pii/S2352711026003821/pdf,library/staging/master/DCM-06057-PlantXbot-an-LLm-guided-intelligent-chatbot-suite-to-query-plant-biological-data-5e28bfd331f5.pdf,,false,2026-09-07T22:45:10.307859+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-06058,DCM-06058,doi,data/document-resolution/master/source-url-download-manifest.csv,4284,Can Parents and Patients Understand Myopia Using Large Language Model-Based Chatbots?,10.64898/2026.03.09.26347905,https://www.medrxiv.org/content/medrxiv/early/2026/03/10/2026.03.09.26347905.full.pdf,library/staging/master/DCM-06058-Can-Parents-and-Patients-Understand-Myopia-Using-Large-Language-Model-Based-Chat-f03dbcff230c.pdf,,false,2026-09-07T22:45:10.373680+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-06059,DCM-06059,doi,data/document-resolution/master/source-url-download-manifest.csv,4285,Factors Affecting Customer Trust in Chatbot Usage: Evidence from Indonesia,10.22146/jieb.v40i3.11047,https://journal.ugm.ac.id/v3/jieb/article/download/11047/6217,library/staging/master/DCM-06059-Factors-Affecting-Customer-Trust-in-Chatbot-Usage-Evidence-from-Indonesia-f98ce4a9aa3f.pdf,,false,2026-09-07T22:45:10.394137+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-06060,DCM-06060,doi,data/document-resolution/master/source-url-download-manifest.csv,4286,SafeGenChat – a Neuro-Symbolic Approach to Dialogs for Trustworthy Information Retrieval Conversations on Sensitive Topics,10.1609/aaaiss.v8i1.42571,https://ojs.aaai.org/index.php/AAAI-SS/article/download/42571/50131,library/staging/master/DCM-06060-SafeGenChat-a-Neuro-Symbolic-Approach-to-Dialogs-for-Trustworthy-Information-Ret-101937e75726.pdf,,false,2026-09-07T22:45:10.422558+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-06061,DCM-06061,doi,data/document-resolution/master/source-url-download-manifest.csv,4287,The Role of Chatbots in Supporting Distance Learning,10.33650/ijit.v3i1.9327,https://ejournal.unuja.ac.id/index.php/IJIT/article/download/9327/pdf,library/staging/master/DCM-06061-The-Role-of-Chatbots-in-Supporting-Distance-Learning-2a5c6e590e1b.pdf,,false,2026-09-07T22:45:10.425322+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-06062,DCM-06062,doi,data/document-resolution/master/source-url-download-manifest.csv,4288,,10.22146/jieb.v40i3,https://journal.ugm.ac.id/v3/jieb/article/download/11047/6217/,library/staging/master/DCM-06062-documento-aa39035b29e3.pdf,,false,2026-09-07T22:45:10.447398+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-06065,DCM-06065,doi,data/document-resolution/master/source-url-download-manifest.csv,4289,"Perspectives on the Benefits, Concerns, and Requirements Associated with the Implementation of AI Chatbots for Mental Health Support: A Multi-Stakeholder Qualitative Survey",10.1080/21507740.2026.2649181,https://www.tandfonline.com/doi/pdf/10.1080/21507740.2026.2649181?needAccess=true,library/staging/master/DCM-06065-Perspectives-on-the-Benefits-Concerns-and-Requirements-Associated-with-the-Imple-64ee35e7e09e.pdf,,false,2026-09-07T22:45:10.447398+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-06066,DCM-06066,doi,data/document-resolution/master/source-url-download-manifest.csv,4290,A Scalable Approach to Benchmarking the In-Conversation Differential Diagnostic Accuracy of a Health AI,10.48550/arxiv.2412.12538,https://arxiv.org/pdf/2412.12538,library/staging/master/DCM-06066-A-Scalable-Approach-to-Benchmarking-the-In-Conversation-Differential-Diagnostic--4d9cb10c0836.pdf,,false,2026-09-07T22:45:10.466457+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-06067,DCM-06067,doi,data/document-resolution/master/source-url-download-manifest.csv,4291,Literature Review: Analysis of Chatbot Trends in Government Administration,10.51903/6gtyr973,https://ejurnal.provisi.ac.id/index.php/JUISI/article/download/1449/1050,library/staging/master/DCM-06067-Literature-Review-Analysis-of-Chatbot-Trends-in-Government-Administration-c06dd3fbaa35.pdf,,false,2026-09-07T22:45:10.480199+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-06068,DCM-06068,doi,data/document-resolution/master/source-url-download-manifest.csv,4292,Universal Village Oriented Solution for Elderly Emotional Support,10.63313/jcsft.2003,https://doi.org/10.63313/jcsft.2003,library/staging/master/DCM-06068-Universal-Village-Oriented-Solution-for-Elderly-Emotional-Support-d583a33c6cec.pdf,,false,2026-09-07T22:45:10.539101+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-06069,DCM-06069,doi,data/document-resolution/master/source-url-download-manifest.csv,4293,Artificial intelligence technologies in teaching Russian as a foreign language,10.11591/ijere.v15i4.38077,https://ijere.iaescore.com/index.php/IJERE/article/download/38077/15187,library/staging/master/DCM-06069-Artificial-intelligence-technologies-in-teaching-Russian-as-a-foreign-language-b9d460d552ed.pdf,,false,2026-09-07T22:45:10.558665+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-06070,DCM-06070,unique-title-metadata,data/document-resolution/master/source-url-download-manifest.csv,4294,"Anthropomorphism in AI Companion Communities: Age, Gender, and Emotional Correlates",,https://arxiv.org/pdf/2606.30942,library/staging/master/DCM-06070-Anthropomorphism-in-AI-Companion-Communities-Age-Gender-and-Emotional-Correlates-590a70a87767.pdf,,false,2026-09-07T22:45:10.579563+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-06071,DCM-06071,unique-title-metadata,data/document-resolution/master/source-url-download-manifest.csv,4295,AI and Suicide Prevention: A Cross-Sector Primer,,https://arxiv.org/pdf/2605.04321,library/staging/master/DCM-06071-AI-and-Suicide-Prevention-A-Cross-Sector-Primer-e045dd17e019.pdf,,false,2026-09-07T22:45:10.579563+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-06072,DCM-06072,doi,data/document-resolution/master/source-url-download-manifest.csv,4296,A Unified Platform for Resolving Citizens’ Queries on Beneficiary Services by Using AI‑Powered Chatbots,10.64252/485k6s11,https://theaspd.com/index.php/ijes/article/download/2690/2077,library/staging/master/DCM-06072-A-Unified-Platform-for-Resolving-Citizens-Queries-on-Beneficiary-Services-by-Usi-3eee7a0ee35e.pdf,,false,2026-09-07T22:45:10.608084+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-06073,DCM-06073,doi,data/document-resolution/master/source-url-download-manifest.csv,4297,AI-Assisted Learning: How a Customised ChatGPT Supports ODL Postgraduate Students in Research Methodology,10.6007/ijarped/v14-i4/26683,https://hrmars.com/papers_submitted/26683/ai-assisted-learning-how-a-customised-chatgpt-supports-odl-postgraduate-students-in-research-methodology.pdf,library/staging/master/DCM-06073-AI-Assisted-Learning-How-a-Customised-ChatGPT-Supports-ODL-Postgraduate-Students-396ecfccda54.pdf,,false,2026-09-07T22:45:10.610091+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-06074,DCM-06074,doi,data/document-resolution/master/source-url-download-manifest.csv,4298,"Rule-Based Adaptive Chatbot on WhatsApp for Visual, Auditory, and Kinesthetic Learning Style Detection",10.35882/jeeemi.v8i1.1215,https://jeeemi.org/index.php/jeeemi/article/download/1215/351,library/staging/master/DCM-06074-Rule-Based-Adaptive-Chatbot-on-WhatsApp-for-Visual-Auditory-and-Kinesthetic-Lear-d6a612c890f4.pdf,,false,2026-09-07T22:45:10.610091+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-06075,DCM-06075,doi,data/document-resolution/master/source-url-download-manifest.csv,4299,The influence of socratic dialogue within GenAI on critical thinking and technology perception,10.1007/s11423-026-10693-0,https://link.springer.com/content/pdf/10.1007/s11423-026-10693-0.pdf,library/staging/master/DCM-06075-The-influence-of-socratic-dialogue-within-GenAI-on-critical-thinking-and-technol-5677a9e8211c.pdf,,false,2026-09-07T22:45:10.612349+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-06076,DCM-06076,unique-title-metadata,data/document-resolution/master/source-url-download-manifest.csv,4300,The CHATBOT,,http://hdl.handle.net/2117/117642,library/staging/master/DCM-06076-The-CHATBOT-d5e56eb74ad7.pdf,,false,2026-09-07T22:45:10.645493+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-06078,DCM-06078,doi,data/document-resolution/master/source-url-download-manifest.csv,4301,“I Really Feel Heard by AI”: A Cultural Case Study of AI-Mediated Listening Across China and the UK,10.1007/s11013-026-10010-7,https://link.springer.com/content/pdf/10.1007/s11013-026-10010-7.pdf,library/staging/master/DCM-06078-I-Really-Feel-Heard-by-AI-A-Cultural-Case-Study-of-AI-Mediated-Listening-Across--87dc307aef6f.pdf,,false,2026-09-07T22:45:10.645493+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-06079,DCM-06079,doi,data/document-resolution/master/source-url-download-manifest.csv,4302,"DEVELOPMENT OF ARTIFICIAL INTELLIGENCE COUNSELLING CHATBOT FOR MITIGATING MALADJUSTED BEHAVIOUR AMONG SECONDARY SCHOOL STUDENTS IN NIGER STATE, NIGERIA",10.70382/caijlser.v10i8.019,https://cambridgeresearchpub.com/ijlser/article/download/866/824,library/staging/master/DCM-06079-DEVELOPMENT-OF-ARTIFICIAL-INTELLIGENCE-COUNSELLING-CHATBOT-FOR-MITIGATING-MALADJ-6a45d57b9eb7.pdf,,false,2026-09-07T22:45:10.645493+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
